#           k/h    P           
    0.12803E+02    0.24831E-15
    0.13061E+02    0.21797E-15
    0.13325E+02    0.19133E-15
    0.13594E+02    0.16789E-15
    0.13869E+02    0.14728E-15
    0.14149E+02    0.12914E-15
    0.14435E+02    0.11319E-15
    0.14727E+02    0.99186E-16
    0.15024E+02    0.86897E-16
    0.15328E+02    0.76120E-16
    0.15637E+02    0.66675E-16
    0.15953E+02    0.58403E-16
    0.16275E+02    0.51162E-16
    0.16604E+02    0.44825E-16
    0.16940E+02    0.39282E-16
    0.17282E+02    0.34431E-16
    0.17631E+02    0.30182E-16
    0.17987E+02    0.26457E-16
    0.18351E+02    0.23187E-16
    0.18721E+02    0.20317E-16
    0.19099E+02    0.17795E-16
    0.19485E+02    0.15579E-16
    0.19879E+02    0.13630E-16
    0.20280E+02    0.11917E-16
    0.20690E+02    0.10410E-16
    0.21108E+02    0.90867E-17
    0.21535E+02    0.79271E-17
    0.21970E+02    0.69129E-17
    0.22413E+02    0.60274E-17
    0.22866E+02    0.52557E-17
    0.23328E+02    0.45839E-17
    0.23799E+02    0.39997E-17
    0.24280E+02    0.34924E-17
    0.24771E+02    0.30521E-17
    0.25271E+02    0.26701E-17
    0.25782E+02    0.23383E-17
    0.26302E+02    0.20493E-17
    0.26834E+02    0.17970E-17
    0.27376E+02    0.15760E-17
    0.27929E+02    0.13822E-17
    0.28493E+02    0.12118E-17
    0.29069E+02    0.10617E-17
    0.29656E+02    0.92948E-18
    0.30255E+02    0.81278E-18
    0.30866E+02    0.70974E-18
    0.31490E+02    0.61894E-18
    0.32126E+02    0.53925E-18
    0.32775E+02    0.46955E-18
    0.33437E+02    0.40879E-18
    0.34112E+02    0.35596E-18
    0.34801E+02    0.31014E-18
    0.35504E+02    0.27049E-18
    0.36222E+02    0.23622E-18
    0.36953E+02    0.20666E-18
    0.37700E+02    0.18118E-18
    0.38462E+02    0.15916E-18
    0.39239E+02    0.14005E-18
    0.40031E+02    0.12338E-18
    0.40840E+02    0.10877E-18
    0.41665E+02    0.95919E-19
    0.42507E+02    0.84566E-19
    0.43365E+02    0.74509E-19
    0.44241E+02    0.65575E-19
    0.45135E+02    0.57623E-19
    0.46047E+02    0.50534E-19
    0.46977E+02    0.44226E-19
    0.47926E+02    0.38638E-19
    0.48894E+02    0.33708E-19
    0.49882E+02    0.29374E-19
    0.50890E+02    0.25577E-19
    0.51918E+02    0.22261E-19
    0.52966E+02    0.19371E-19
    0.54036E+02    0.16860E-19
    0.55128E+02    0.14681E-19
    0.56242E+02    0.12794E-19
    0.57378E+02    0.11158E-19
    0.58537E+02    0.97381E-20
    0.59720E+02    0.85020E-20
    0.60926E+02    0.74240E-20
    0.62157E+02    0.64824E-20
    0.63412E+02    0.56587E-20
    0.64693E+02    0.49372E-20
    0.66000E+02    0.43047E-20
    0.67334E+02    0.37496E-20
    0.68694E+02    0.32624E-20
    0.70082E+02    0.28354E-20
    0.71497E+02    0.24623E-20
    0.72942E+02    0.21374E-20
    0.74415E+02    0.18551E-20
    0.75918E+02    0.16104E-20
    0.77452E+02    0.13986E-20
    0.79017E+02    0.12157E-20
    0.80613E+02    0.10580E-20
    0.82241E+02    0.92202E-21
    0.83903E+02    0.80496E-21
    0.85598E+02    0.70396E-21
    0.87327E+02    0.61641E-21
    0.89091E+02    0.54019E-21
    0.90891E+02    0.47358E-21
    0.92727E+02    0.41516E-21
    0.94600E+02    0.36377E-21
    0.96511E+02    0.31843E-21
    0.98461E+02    0.27837E-21
    0.10045E+03    0.24290E-21
    0.10248E+03    0.21147E-21
    0.10455E+03    0.18369E-21
    0.10666E+03    0.15925E-21
    0.10882E+03    0.15550E-21
    0.11101E+03    0.15541E-21
    0.11326E+03    0.15531E-21
    0.11554E+03    0.15522E-21
    0.11788E+03    0.15512E-21
    0.12026E+03    0.15503E-21
    0.12269E+03    0.15494E-21
    0.12517E+03    0.15484E-21
    0.12770E+03    0.15475E-21
    0.13028E+03    0.15465E-21
    0.13291E+03    0.15456E-21
    0.13559E+03    0.15447E-21
    0.13833E+03    0.15437E-21
    0.14113E+03    0.15428E-21
    0.14398E+03    0.15418E-21
    0.14689E+03    0.15409E-21
    0.14985E+03    0.15400E-21
    0.15288E+03    0.15390E-21
    0.15597E+03    0.15381E-21
    0.15912E+03    0.15372E-21
    0.16233E+03    0.15362E-21
    0.16561E+03    0.15353E-21
    0.16896E+03    0.15344E-21
    0.17237E+03    0.15334E-21
    0.17585E+03    0.15325E-21
    0.17941E+03    0.15316E-21
    0.18303E+03    0.15306E-21
    0.18673E+03    0.15297E-21
    0.19050E+03    0.15288E-21
    0.19435E+03    0.15278E-21
    0.19828E+03    0.15269E-21
    0.20228E+03    0.15260E-21
    0.20637E+03    0.15251E-21
    0.21054E+03    0.15241E-21
    0.21479E+03    0.15232E-21
    0.21913E+03    0.15223E-21
    0.22356E+03    0.15214E-21
