#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.674333E-04   0.492067E+06   0.492066E+06   0.655815E+06   0.655799E+06   0.525106E+06   0.492538E+06   0.492067E+06   0.498199E+06  -0.602591E+00   0.490458E+06   0.490458E+06   0.135345E+01
   0.697173E-04   0.492066E+06   0.492066E+06   0.655796E+06   0.655779E+06   0.525097E+06   0.492538E+06   0.492066E+06   0.498198E+06  -0.602590E+00   0.490457E+06   0.490457E+06   0.139929E+01
   0.720787E-04   0.492066E+06   0.492065E+06   0.655775E+06   0.655757E+06   0.525087E+06   0.492537E+06   0.492065E+06   0.498197E+06  -0.602589E+00   0.490456E+06   0.490456E+06   0.144668E+01
   0.745201E-04   0.492065E+06   0.492064E+06   0.655752E+06   0.655733E+06   0.525076E+06   0.492536E+06   0.492065E+06   0.498196E+06  -0.602588E+00   0.490456E+06   0.490456E+06   0.149568E+01
   0.770442E-04   0.492064E+06   0.492064E+06   0.655728E+06   0.655708E+06   0.525065E+06   0.492535E+06   0.492064E+06   0.498195E+06  -0.602587E+00   0.490455E+06   0.490455E+06   0.154634E+01
   0.796537E-04   0.492064E+06   0.492063E+06   0.655703E+06   0.655681E+06   0.525053E+06   0.492534E+06   0.492064E+06   0.498194E+06  -0.602585E+00   0.490454E+06   0.490454E+06   0.159871E+01
   0.823517E-04   0.492063E+06   0.492062E+06   0.655676E+06   0.655652E+06   0.525040E+06   0.492533E+06   0.492063E+06   0.498193E+06  -0.602584E+00   0.490454E+06   0.490453E+06   0.165285E+01
   0.851410E-04   0.492062E+06   0.492061E+06   0.655646E+06   0.655621E+06   0.525026E+06   0.492532E+06   0.492062E+06   0.498192E+06  -0.602582E+00   0.490453E+06   0.490453E+06   0.170883E+01
   0.880248E-04   0.492061E+06   0.492060E+06   0.655615E+06   0.655588E+06   0.525012E+06   0.492531E+06   0.492061E+06   0.498190E+06  -0.602580E+00   0.490452E+06   0.490452E+06   0.176670E+01
   0.910063E-04   0.492060E+06   0.492059E+06   0.655582E+06   0.655553E+06   0.524996E+06   0.492530E+06   0.492060E+06   0.498189E+06  -0.602579E+00   0.490451E+06   0.490451E+06   0.182654E+01
   0.940888E-04   0.492059E+06   0.492058E+06   0.655546E+06   0.655515E+06   0.524979E+06   0.492529E+06   0.492059E+06   0.498187E+06  -0.602577E+00   0.490450E+06   0.490450E+06   0.188840E+01
   0.972757E-04   0.492058E+06   0.492057E+06   0.655508E+06   0.655475E+06   0.524961E+06   0.492528E+06   0.492058E+06   0.498186E+06  -0.602575E+00   0.490449E+06   0.490449E+06   0.195235E+01
   0.100571E-03   0.492057E+06   0.492056E+06   0.655467E+06   0.655432E+06   0.524942E+06   0.492526E+06   0.492057E+06   0.498184E+06  -0.602572E+00   0.490448E+06   0.490447E+06   0.201847E+01
   0.103977E-03   0.492056E+06   0.492055E+06   0.655424E+06   0.655386E+06   0.524921E+06   0.492525E+06   0.492056E+06   0.498182E+06  -0.602570E+00   0.490446E+06   0.490446E+06   0.208683E+01
   0.107499E-03   0.492055E+06   0.492054E+06   0.655377E+06   0.655337E+06   0.524899E+06   0.492523E+06   0.492054E+06   0.498180E+06  -0.602567E+00   0.490445E+06   0.490445E+06   0.215750E+01
   0.111140E-03   0.492053E+06   0.492052E+06   0.655328E+06   0.655285E+06   0.524876E+06   0.492522E+06   0.492053E+06   0.498178E+06  -0.602565E+00   0.490443E+06   0.490443E+06   0.223056E+01
   0.114904E-03   0.492052E+06   0.492050E+06   0.655275E+06   0.655229E+06   0.524851E+06   0.492520E+06   0.492052E+06   0.498176E+06  -0.602562E+00   0.490442E+06   0.490442E+06   0.230610E+01
   0.118796E-03   0.492050E+06   0.492049E+06   0.655218E+06   0.655169E+06   0.524824E+06   0.492518E+06   0.492050E+06   0.498173E+06  -0.602559E+00   0.490440E+06   0.490440E+06   0.238419E+01
   0.122820E-03   0.492048E+06   0.492047E+06   0.655157E+06   0.655105E+06   0.524796E+06   0.492516E+06   0.492048E+06   0.498171E+06  -0.602555E+00   0.490438E+06   0.490438E+06   0.246493E+01
