#    L    TT             EE             BB             TE             PP             TP             EP          
   183    0.55519E+04    0.64843E+00    0.00000E+00   -0.20396E+02    0.54696E-07    0.16768E-03   -0.44649E-06
   184    0.55680E+04    0.64318E+00    0.00000E+00   -0.19147E+02    0.54363E-07    0.16634E-03   -0.43472E-06
   185    0.55834E+04    0.63882E+00    0.00000E+00   -0.17873E+02    0.54033E-07    0.16502E-03   -0.42250E-06
   186    0.55978E+04    0.63522E+00    0.00000E+00   -0.16571E+02    0.53706E-07    0.16371E-03   -0.40984E-06
   187    0.56118E+04    0.63254E+00    0.00000E+00   -0.15244E+02    0.53382E-07    0.16242E-03   -0.39676E-06
   188    0.56250E+04    0.63078E+00    0.00000E+00   -0.13893E+02    0.53061E-07    0.16113E-03   -0.38329E-06
   189    0.56375E+04    0.62999E+00    0.00000E+00   -0.12517E+02    0.52743E-07    0.15986E-03   -0.36945E-06
   190    0.56496E+04    0.63023E+00    0.00000E+00   -0.11118E+02    0.52428E-07    0.15860E-03   -0.35527E-06
   191    0.56606E+04    0.63155E+00    0.00000E+00   -0.96942E+01    0.52116E-07    0.15736E-03   -0.34076E-06
   192    0.56711E+04    0.63397E+00    0.00000E+00   -0.82479E+01    0.51806E-07    0.15612E-03   -0.32595E-06
   193    0.56807E+04    0.63757E+00    0.00000E+00   -0.67808E+01    0.51499E-07    0.15489E-03   -0.31086E-06
   194    0.56897E+04    0.64239E+00    0.00000E+00   -0.52911E+01    0.51195E-07    0.15368E-03   -0.29553E-06
   195    0.56980E+04    0.64847E+00    0.00000E+00   -0.37813E+01    0.50894E-07    0.15248E-03   -0.27996E-06
   196    0.57054E+04    0.65587E+00    0.00000E+00   -0.22510E+01    0.50596E-07    0.15128E-03   -0.26418E-06
   197    0.57122E+04    0.66465E+00    0.00000E+00   -0.70204E+00    0.50300E-07    0.15010E-03   -0.24822E-06
   198    0.57183E+04    0.67484E+00    0.00000E+00    0.86598E+00    0.50007E-07    0.14892E-03   -0.23210E-06
   199    0.57237E+04    0.68651E+00    0.00000E+00    0.24520E+01    0.49716E-07    0.14776E-03   -0.21584E-06
   200    0.57283E+04    0.69968E+00    0.00000E+00    0.40550E+01    0.49428E-07    0.14660E-03   -0.19946E-06
   201    0.57322E+04    0.71444E+00    0.00000E+00    0.56753E+01    0.49142E-07    0.14545E-03   -0.18299E-06
   202    0.57353E+04    0.73079E+00    0.00000E+00    0.73111E+01    0.48859E-07    0.14432E-03   -0.16644E-06
   203    0.57377E+04    0.74877E+00    0.00000E+00    0.89631E+01    0.48579E-07    0.14319E-03   -0.14980E-06
   204    0.57392E+04    0.76839E+00    0.00000E+00    0.10628E+02    0.48301E-07    0.14207E-03   -0.13308E-06
   205    0.57400E+04    0.78970E+00    0.00000E+00    0.12307E+02    0.48025E-07    0.14095E-03   -0.11629E-06
   206    0.57400E+04    0.81271E+00    0.00000E+00    0.14000E+02    0.47752E-07    0.13985E-03   -0.99438E-07
   207    0.57392E+04    0.83744E+00    0.00000E+00    0.15706E+02    0.47481E-07    0.13875E-03   -0.82520E-07
   208    0.57376E+04    0.86392E+00    0.00000E+00    0.17423E+02    0.47212E-07    0.13766E-03   -0.65545E-07
   209    0.57352E+04    0.89219E+00    0.00000E+00    0.19151E+02    0.46946E-07    0.13659E-03   -0.48519E-07
   210    0.57321E+04    0.92226E+00    0.00000E+00    0.20889E+02    0.46682E-07    0.13551E-03   -0.31445E-07
   211    0.57283E+04    0.95417E+00    0.00000E+00    0.22637E+02    0.46421E-07    0.13445E-03   -0.14329E-07
   212    0.57235E+04    0.98793E+00    0.00000E+00    0.24393E+02    0.46161E-07    0.13340E-03    0.28234E-08
   213    0.57181E+04    0.10236E+01    0.00000E+00    0.26158E+02    0.45904E-07    0.13235E-03    0.20008E-07
   214    0.57119E+04    0.10611E+01    0.00000E+00    0.27929E+02    0.45649E-07    0.13131E-03    0.37220E-07
   215    0.57050E+04    0.11007E+01    0.00000E+00    0.29706E+02    0.45397E-07    0.13028E-03    0.54454E-07
   216    0.56973E+04    0.11421E+01    0.00000E+00    0.31489E+02    0.45146E-07    0.12926E-03    0.71704E-07
   217    0.56890E+04    0.11855E+01    0.00000E+00    0.33276E+02    0.44898E-07    0.12824E-03    0.88967E-07
   218    0.56798E+04    0.12309E+01    0.00000E+00    0.35067E+02    0.44652E-07    0.12723E-03    0.10624E-06
