#           k/h    P           
    0.70263E+01    0.43094E+00
    0.71682E+01    0.40915E+00
    0.73130E+01    0.38845E+00
    0.74608E+01    0.36879E+00
    0.76115E+01    0.35010E+00
    0.77653E+01    0.33235E+00
    0.79221E+01    0.31549E+00
    0.80822E+01    0.29947E+00
    0.82454E+01    0.28426E+00
    0.84120E+01    0.26981E+00
    0.85819E+01    0.25609E+00
    0.87553E+01    0.24305E+00
    0.89322E+01    0.23067E+00
    0.91126E+01    0.21891E+00
    0.92967E+01    0.20775E+00
    0.94845E+01    0.19715E+00
    0.96761E+01    0.18708E+00
    0.98716E+01    0.17752E+00
    0.10071E+02    0.16845E+00
    0.10274E+02    0.15983E+00
    0.10482E+02    0.15165E+00
    0.10694E+02    0.14388E+00
    0.10910E+02    0.13651E+00
    0.11130E+02    0.12951E+00
    0.11355E+02    0.12286E+00
    0.11584E+02    0.11655E+00
    0.11818E+02    0.11056E+00
    0.12057E+02    0.10488E+00
    0.12301E+02    0.99487E-01
    0.12549E+02    0.94367E-01
    0.12803E+02    0.89508E-01
    0.13061E+02    0.84897E-01
    0.13325E+02    0.80520E-01
    0.13594E+02    0.76367E-01
    0.13869E+02    0.72426E-01
    0.14149E+02    0.68686E-01
    0.14435E+02    0.65138E-01
    0.14727E+02    0.61770E-01
    0.15024E+02    0.58576E-01
    0.15328E+02    0.55544E-01
    0.15637E+02    0.52668E-01
    0.15953E+02    0.49940E-01
    0.16275E+02    0.47351E-01
    0.16604E+02    0.44896E-01
    0.16940E+02    0.42566E-01
    0.17282E+02    0.40356E-01
    0.17631E+02    0.38260E-01
    0.17987E+02    0.36272E-01
    0.18351E+02    0.34386E-01
    0.18721E+02    0.32597E-01
    0.19099E+02    0.30900E-01
    0.19485E+02    0.29291E-01
    0.19879E+02    0.27765E-01
    0.20280E+02    0.26318E-01
    0.20690E+02    0.24945E-01
    0.21108E+02    0.23643E-01
    0.21535E+02    0.22409E-01
    0.21970E+02    0.21238E-01
    0.22413E+02    0.20128E-01
    0.22866E+02    0.19076E-01
    0.23328E+02    0.18078E-01
    0.23799E+02    0.17132E-01
    0.24280E+02    0.16235E-01
    0.24771E+02    0.15384E-01
    0.25271E+02    0.14578E-01
    0.25782E+02    0.13813E-01
    0.26302E+02    0.13088E-01
    0.26834E+02    0.12401E-01
    0.27376E+02    0.11750E-01
    0.27929E+02    0.11133E-01
    0.28493E+02    0.10547E-01
    0.29069E+02    0.99925E-02
    0.29656E+02    0.94667E-02
    0.30255E+02    0.89682E-02
    0.30866E+02    0.84958E-02
    0.31490E+02    0.80481E-02
    0.32126E+02    0.76237E-02
    0.32775E+02    0.72215E-02
    0.33437E+02    0.68403E-02
    0.34112E+02    0.64791E-02
    0.34801E+02    0.61368E-02
    0.35504E+02    0.58124E-02
    0.36222E+02    0.55049E-02
    0.36953E+02    0.52136E-02
    0.37700E+02    0.49376E-02
    0.38462E+02    0.46761E-02
    0.39239E+02    0.44282E-02
    0.40031E+02    0.41934E-02
    0.40840E+02    0.39710E-02
    0.41665E+02    0.37602E-02
    0.42507E+02    0.35605E-02
    0.43365E+02    0.33713E-02
    0.44241E+02    0.31920E-02
    0.45135E+02    0.30222E-02
    0.46047E+02    0.28614E-02
    0.46977E+02    0.27090E-02
    0.47926E+02    0.25646E-02
    0.48894E+02    0.24279E-02
