#           k/h    P           
    0.12088E+01    0.39809E+02
    0.12333E+01    0.37983E+02
    0.12582E+01    0.36238E+02
    0.12836E+01    0.34570E+02
    0.13095E+01    0.32977E+02
    0.13360E+01    0.31454E+02
    0.13630E+01    0.30000E+02
    0.13905E+01    0.28611E+02
    0.14186E+01    0.27284E+02
    0.14472E+01    0.26016E+02
    0.14765E+01    0.24806E+02
    0.15063E+01    0.23650E+02
    0.15367E+01    0.22547E+02
    0.15678E+01    0.21493E+02
    0.15994E+01    0.20488E+02
    0.16318E+01    0.19528E+02
    0.16647E+01    0.18611E+02
    0.16984E+01    0.17737E+02
    0.17327E+01    0.16902E+02
    0.17677E+01    0.16106E+02
    0.18034E+01    0.15346E+02
    0.18398E+01    0.14621E+02
    0.18770E+01    0.13929E+02
    0.19149E+01    0.13269E+02
    0.19536E+01    0.12640E+02
    0.19930E+01    0.12040E+02
    0.20333E+01    0.11467E+02
    0.20744E+01    0.10921E+02
    0.21163E+01    0.10401E+02
    0.21590E+01    0.99044E+01
    0.22026E+01    0.94311E+01
    0.22471E+01    0.89799E+01
    0.22925E+01    0.85498E+01
    0.23388E+01    0.81398E+01
    0.23861E+01    0.77490E+01
    0.24343E+01    0.73765E+01
    0.24835E+01    0.70215E+01
    0.25336E+01    0.66833E+01
    0.25848E+01    0.63609E+01
    0.26370E+01    0.60538E+01
    0.26903E+01    0.57612E+01
    0.27447E+01    0.54824E+01
    0.28001E+01    0.52168E+01
    0.28567E+01    0.49638E+01
    0.29144E+01    0.47228E+01
    0.29733E+01    0.44933E+01
    0.30333E+01    0.42747E+01
    0.30946E+01    0.40666E+01
    0.31571E+01    0.38683E+01
    0.32209E+01    0.36796E+01
    0.32860E+01    0.34998E+01
    0.33523E+01    0.33287E+01
    0.34201E+01    0.31658E+01
    0.34892E+01    0.30107E+01
    0.35596E+01    0.28631E+01
    0.36316E+01    0.27225E+01
    0.37049E+01    0.25888E+01
    0.37798E+01    0.24615E+01
    0.38561E+01    0.23403E+01
    0.39340E+01    0.22250E+01
    0.40135E+01    0.21153E+01
    0.40946E+01    0.20109E+01
    0.41773E+01    0.19115E+01
    0.42617E+01    0.18170E+01
    0.43478E+01    0.17271E+01
    0.44356E+01    0.16415E+01
    0.45252E+01    0.15601E+01
    0.46166E+01    0.14827E+01
    0.47099E+01    0.14091E+01
    0.48050E+01    0.13391E+01
    0.49021E+01    0.12724E+01
    0.50011E+01    0.12091E+01
    0.51021E+01    0.11488E+01
    0.52052E+01    0.10915E+01
    0.53104E+01    0.10371E+01
    0.54176E+01    0.98527E+00
    0.55271E+01    0.93602E+00
    0.56387E+01    0.88919E+00
    0.57526E+01    0.84467E+00
    0.58689E+01    0.80234E+00
    0.59874E+01    0.76211E+00
    0.61084E+01    0.72386E+00
    0.62318E+01    0.68751E+00
    0.63577E+01    0.65296E+00
    0.64861E+01    0.62011E+00
    0.66171E+01    0.58890E+00
    0.67508E+01    0.55924E+00
    0.68872E+01    0.53105E+00
    0.70263E+01    0.50426E+00
    0.71682E+01    0.47880E+00
    0.73130E+01    0.45462E+00
    0.74608E+01    0.43163E+00
    0.76115E+01    0.40980E+00
    0.77653E+01    0.38905E+00
    0.79221E+01    0.36934E+00
    0.80822E+01    0.35062E+00
    0.82454E+01    0.33284E+00
    0.84120E+01    0.31594E+00
    0.85819E+01    0.29989E+00
    0.87553E+01    0.28465E+00
    0.89322E+01    0.27017E+00
    0.91126E+01    0.25642E+00
    0.92967E+01    0.24336E+00
    0.94845E+01    0.23096E+00
    0.96761E+01    0.21918E+00
    0.98716E+01    0.20800E+00
    0.10071E+02    0.19738E+00
    0.10274E+02    0.18729E+00
    0.10482E+02    0.17772E+00
    0.10694E+02    0.16863E+00
    0.10910E+02    0.16000E+00
    0.11130E+02    0.15180E+00
    0.11355E+02    0.14402E+00
    0.11584E+02    0.13664E+00
    0.11818E+02    0.12963E+00
    0.12057E+02    0.12297E+00
    0.12301E+02    0.11666E+00
    0.12549E+02    0.11066E+00
    0.12803E+02    0.10497E+00
    0.13061E+02    0.99568E-01
    0.13325E+02    0.94441E-01
    0.13594E+02    0.89576E-01
    0.13869E+02    0.84959E-01
    0.14149E+02    0.80577E-01
    0.14435E+02    0.76419E-01
    0.14727E+02    0.72473E-01
    0.15024E+02    0.68729E-01
    0.15328E+02    0.65177E-01
    0.15637E+02    0.61806E-01
    0.15953E+02    0.58608E-01
    0.16275E+02    0.55573E-01
    0.16604E+02    0.52695E-01
    0.16940E+02    0.49964E-01
    0.17282E+02    0.47373E-01
    0.17631E+02    0.44915E-01
    0.17987E+02    0.42583E-01
    0.18351E+02    0.40371E-01
    0.18721E+02    0.38273E-01
    0.19099E+02    0.36284E-01
    0.19485E+02    0.34396E-01
    0.19879E+02    0.32606E-01
    0.20280E+02    0.30908E-01
    0.20690E+02    0.29298E-01
    0.21108E+02    0.27770E-01
    0.21535E+02    0.26322E-01
    0.21970E+02    0.24949E-01
    0.22413E+02    0.23646E-01
    0.22866E+02    0.22411E-01
    0.23328E+02    0.21240E-01
    0.23799E+02    0.20129E-01
    0.24280E+02    0.19076E-01
    0.24771E+02    0.18078E-01
    0.25271E+02    0.17131E-01
    0.25782E+02    0.16234E-01
    0.26302E+02    0.15383E-01
    0.26834E+02    0.14576E-01
    0.27376E+02    0.13811E-01
    0.27929E+02    0.13086E-01
    0.28493E+02    0.12399E-01
    0.29069E+02    0.11748E-01
    0.29656E+02    0.11130E-01
    0.30255E+02    0.10545E-01
    0.30866E+02    0.99898E-02
    0.31490E+02    0.94638E-02
    0.32126E+02    0.89653E-02
    0.32775E+02    0.84928E-02
    0.33437E+02    0.80450E-02
    0.34112E+02    0.76206E-02
    0.34801E+02    0.72184E-02
    0.35504E+02    0.68372E-02
    0.36222E+02    0.64760E-02
    0.36953E+02    0.61336E-02
    0.37700E+02    0.58092E-02
    0.38462E+02    0.55018E-02
    0.39239E+02    0.52106E-02
    0.40031E+02    0.49346E-02
    0.40840E+02    0.46731E-02
    0.41665E+02    0.44253E-02
    0.42507E+02    0.41905E-02
    0.43365E+02    0.39681E-02
    0.44241E+02    0.37573E-02
    0.45135E+02    0.35577E-02
    0.46047E+02    0.33685E-02
    0.46977E+02    0.31893E-02
    0.47926E+02    0.30196E-02
    0.48894E+02    0.28588E-02
    0.49882E+02    0.27064E-02
    0.50890E+02    0.25622E-02
    0.51918E+02    0.24255E-02
    0.52966E+02    0.22960E-02
    0.54036E+02    0.21734E-02
    0.55128E+02    0.20572E-02
    0.56242E+02    0.19472E-02
    0.57378E+02    0.18430E-02
    0.58537E+02    0.17444E-02
    0.59720E+02    0.16509E-02
    0.60926E+02    0.15624E-02
    0.62157E+02    0.14786E-02
    0.63412E+02    0.13992E-02
    0.64693E+02    0.13241E-02
    0.66000E+02    0.12529E-02
    0.67334E+02    0.11855E-02
    0.68694E+02    0.11217E-02
    0.70082E+02    0.10613E-02
    0.71497E+02    0.10041E-02
    0.72942E+02    0.94992E-03
    0.74415E+02    0.89864E-03
    0.75918E+02    0.85009E-03
    0.77452E+02    0.80412E-03
    0.79017E+02    0.76061E-03
    0.80613E+02    0.71941E-03
    0.82241E+02    0.68041E-03
    0.83903E+02    0.64350E-03
    0.85598E+02    0.60856E-03
    0.87327E+02    0.57548E-03
    0.89091E+02    0.54417E-03
    0.90891E+02    0.51454E-03
    0.92727E+02    0.48649E-03
    0.94600E+02    0.45995E-03
    0.96511E+02    0.43483E-03
    0.98461E+02    0.41106E-03
    0.10045E+03    0.38856E-03
    0.10248E+03    0.36727E-03
    0.10455E+03    0.34712E-03
    0.10666E+03    0.32806E-03
    0.10882E+03    0.31003E-03
    0.11101E+03    0.29296E-03
