#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.908059E-04   0.368215E+06   0.368214E+06   0.490667E+06   0.490647E+06   0.368569E+06   0.368312E+06   0.368215E+06   0.372089E+06  -0.601729E+00   0.367377E+06   0.367377E+06   0.143470E+01
   0.938807E-04   0.368214E+06   0.368214E+06   0.490647E+06   0.490626E+06   0.368568E+06   0.368312E+06   0.368214E+06   0.372089E+06  -0.601728E+00   0.367377E+06   0.367377E+06   0.148327E+01
   0.970597E-04   0.368214E+06   0.368213E+06   0.490626E+06   0.490603E+06   0.368568E+06   0.368311E+06   0.368214E+06   0.372088E+06  -0.601727E+00   0.367376E+06   0.367376E+06   0.153350E+01
   0.100346E-03   0.368213E+06   0.368213E+06   0.490602E+06   0.490578E+06   0.368567E+06   0.368311E+06   0.368213E+06   0.372087E+06  -0.601726E+00   0.367376E+06   0.367376E+06   0.158542E+01
   0.103744E-03   0.368213E+06   0.368212E+06   0.490578E+06   0.490552E+06   0.368567E+06   0.368310E+06   0.368213E+06   0.372086E+06  -0.601724E+00   0.367375E+06   0.367375E+06   0.163910E+01
   0.107257E-03   0.368212E+06   0.368211E+06   0.490551E+06   0.490524E+06   0.368566E+06   0.368310E+06   0.368212E+06   0.372086E+06  -0.601723E+00   0.367375E+06   0.367375E+06   0.169460E+01
   0.110889E-03   0.368212E+06   0.368211E+06   0.490523E+06   0.490493E+06   0.368565E+06   0.368309E+06   0.368212E+06   0.372085E+06  -0.601721E+00   0.367374E+06   0.367374E+06   0.175197E+01
   0.114644E-03   0.368211E+06   0.368210E+06   0.490493E+06   0.490461E+06   0.368564E+06   0.368308E+06   0.368211E+06   0.372084E+06  -0.601720E+00   0.367374E+06   0.367373E+06   0.181129E+01
   0.118526E-03   0.368210E+06   0.368209E+06   0.490461E+06   0.490427E+06   0.368563E+06   0.368308E+06   0.368210E+06   0.372083E+06  -0.601718E+00   0.367373E+06   0.367373E+06   0.187262E+01
   0.122540E-03   0.368210E+06   0.368209E+06   0.490426E+06   0.490390E+06   0.368562E+06   0.368307E+06   0.368209E+06   0.372082E+06  -0.601716E+00   0.367372E+06   0.367372E+06   0.193602E+01
   0.126689E-03   0.368209E+06   0.368208E+06   0.490390E+06   0.490351E+06   0.368561E+06   0.368306E+06   0.368209E+06   0.372081E+06  -0.601714E+00   0.367371E+06   0.367371E+06   0.200157E+01
   0.130979E-03   0.368208E+06   0.368207E+06   0.490350E+06   0.490309E+06   0.368560E+06   0.368305E+06   0.368208E+06   0.372079E+06  -0.601712E+00   0.367370E+06   0.367370E+06   0.206934E+01
