#    L    TT             EE             TE             PP             TP          
   552    0.25400E+04    0.96785E+01    0.12342E+02    0.83348E+06    0.18192E+03
   553    0.25350E+04    0.98619E+01    0.13327E+02    0.83111E+06    0.18158E+03
   554    0.25298E+04    0.10052E+02    0.14290E+02    0.82875E+06    0.18124E+03
   555    0.25245E+04    0.10246E+02    0.15230E+02    0.82640E+06    0.18092E+03
   556    0.25189E+04    0.10445E+02    0.16148E+02    0.82406E+06    0.18061E+03
   557    0.25132E+04    0.10648E+02    0.17041E+02    0.82173E+06    0.18030E+03
   558    0.25073E+04    0.10857E+02    0.17911E+02    0.81941E+06    0.18001E+03
   559    0.25012E+04    0.11070E+02    0.18756E+02    0.81710E+06    0.17972E+03
   560    0.24950E+04    0.11287E+02    0.19575E+02    0.81479E+06    0.17944E+03
   561    0.24885E+04    0.11508E+02    0.20369E+02    0.81250E+06    0.17917E+03
   562    0.24820E+04    0.11734E+02    0.21136E+02    0.81021E+06    0.17891E+03
   563    0.24753E+04    0.11964E+02    0.21879E+02    0.80794E+06    0.17866E+03
   564    0.24684E+04    0.12199E+02    0.22592E+02    0.80567E+06    0.17841E+03
   565    0.24614E+04    0.12437E+02    0.23279E+02    0.80342E+06    0.17817E+03
   566    0.24543E+04    0.12680E+02    0.23937E+02    0.80117E+06    0.17794E+03
   567    0.24470E+04    0.12926E+02    0.24567E+02    0.79893E+06    0.17772E+03
   568    0.24396E+04    0.13176E+02    0.25168E+02    0.79670E+06    0.17750E+03
   569    0.24320E+04    0.13431E+02    0.25742E+02    0.79448E+06    0.17729E+03
   570    0.24244E+04    0.13688E+02    0.26284E+02    0.79227E+06    0.17708E+03
   571    0.24166E+04    0.13950E+02    0.26796E+02    0.79006E+06    0.17688E+03
   572    0.24086E+04    0.14215E+02    0.27278E+02    0.78787E+06    0.17669E+03
   573    0.24006E+04    0.14483E+02    0.27728E+02    0.78568E+06    0.17650E+03
   574    0.23925E+04    0.14755E+02    0.28149E+02    0.78350E+06    0.17632E+03
   575    0.23843E+04    0.15029E+02    0.28537E+02    0.78134E+06    0.17614E+03
   576    0.23760E+04    0.15307E+02    0.28894E+02    0.77918E+06    0.17597E+03
   577    0.23675E+04    0.15588E+02    0.29219E+02    0.77702E+06    0.17580E+03
   578    0.23590E+04    0.15871E+02    0.29511E+02    0.77488E+06    0.17564E+03
   579    0.23505E+04    0.16158E+02    0.29772E+02    0.77275E+06    0.17548E+03
   580    0.23419E+04    0.16447E+02    0.29998E+02    0.77062E+06    0.17533E+03
   581    0.23331E+04    0.16739E+02    0.30193E+02    0.76850E+06    0.17518E+03
   582    0.23242E+04    0.17033E+02    0.30354E+02    0.76640E+06    0.17503E+03
   583    0.23154E+04    0.17330E+02    0.30481E+02    0.76430E+06    0.17489E+03
   584    0.23065E+04    0.17629E+02    0.30574E+02    0.76220E+06    0.17475E+03
   585    0.22976E+04    0.17930E+02    0.30634E+02    0.76012E+06    0.17461E+03
   586    0.22886E+04    0.18232E+02    0.30659E+02    0.75804E+06    0.17448E+03
   587    0.22796E+04    0.18537E+02    0.30651E+02    0.75598E+06    0.17435E+03
   588    0.22705E+04    0.18843E+02    0.30607E+02    0.75392E+06    0.17422E+03
   589    0.22613E+04    0.19152E+02    0.30529E+02    0.75187E+06    0.17410E+03
   590    0.22521E+04    0.19461E+02    0.30417E+02    0.74982E+06    0.17397E+03
   591    0.22430E+04    0.19772E+02    0.30270E+02    0.74779E+06    0.17385E+03
   592    0.22339E+04    0.20084E+02    0.30087E+02    0.74576E+06    0.17373E+03
   593    0.22247E+04    0.20398E+02    0.29871E+02    0.74374E+06    0.17361E+03
   594    0.22154E+04    0.20713E+02    0.29618E+02    0.74173E+06    0.17349E+03
   595    0.22061E+04    0.21027E+02    0.29332E+02    0.73973E+06    0.17338E+03
   596    0.21970E+04    0.21344E+02    0.29009E+02    0.73774E+06    0.17326E+03
   597    0.21878E+04    0.21659E+02    0.28653E+02    0.73575E+06    0.17315E+03
   598    0.21789E+04    0.21976E+02    0.28261E+02    0.73377E+06    0.17303E+03
   599    0.21698E+04    0.22293E+02    0.27835E+02    0.73180E+06    0.17292E+03
   600    0.21607E+04    0.22611E+02    0.27373E+02    0.72983E+06    0.17280E+03
   601    0.21517E+04    0.22929E+02    0.26877E+02    0.72788E+06    0.17269E+03
   602    0.21427E+04    0.23246E+02    0.26345E+02    0.72593E+06    0.17257E+03
   603    0.21336E+04    0.23563E+02    0.25781E+02    0.72399E+06    0.17246E+03
   604    0.21248E+04    0.23880E+02    0.25181E+02    0.72206E+06    0.17235E+03
   605    0.21160E+04    0.24196E+02    0.24548E+02    0.72013E+06    0.17224E+03
   606    0.21072E+04    0.24512E+02    0.23880E+02    0.71821E+06    0.17213E+03
   607    0.20983E+04    0.24827E+02    0.23179E+02    0.71630E+06    0.17203E+03
   608    0.20897E+04    0.25142E+02    0.22444E+02    0.71440E+06    0.17193E+03
   609    0.20811E+04    0.25455E+02    0.21676E+02    0.71250E+06    0.17184E+03
   610    0.20726E+04    0.25766E+02    0.20874E+02    0.71061E+06    0.17176E+03
   611    0.20642E+04    0.26078E+02    0.20040E+02    0.70873E+06    0.17168E+03
   612    0.20559E+04    0.26389E+02    0.19175E+02    0.70686E+06    0.17161E+03
   613    0.20475E+04    0.26695E+02    0.18276E+02    0.70499E+06    0.17155E+03
   614    0.20394E+04    0.27002E+02    0.17346E+02    0.70313E+06    0.17150E+03
   615    0.20312E+04    0.27307E+02    0.16384E+02    0.70128E+06    0.17145E+03
   616    0.20233E+04    0.27611E+02    0.15392E+02    0.69944E+06    0.17142E+03
   617    0.20155E+04    0.27913E+02    0.14369E+02    0.69760E+06    0.17140E+03
   618    0.20077E+04    0.28213E+02    0.13315E+02    0.69577E+06    0.17140E+03
   619    0.20000E+04    0.28512E+02    0.12232E+02    0.69394E+06    0.17140E+03
   620    0.19925E+04    0.28807E+02    0.11120E+02    0.69213E+06    0.17142E+03
   621    0.19850E+04    0.29100E+02    0.99785E+01    0.69032E+06    0.17145E+03
   622    0.19777E+04    0.29391E+02    0.88078E+01    0.68851E+06    0.17150E+03
   623    0.19706E+04    0.29679E+02    0.76105E+01    0.68672E+06    0.17156E+03
   624    0.19635E+04    0.29964E+02    0.63852E+01    0.68493E+06    0.17165E+03
   625    0.19566E+04    0.30246E+02    0.51320E+01    0.68315E+06    0.17174E+03
   626    0.19498E+04    0.30526E+02    0.38527E+01    0.68137E+06    0.17186E+03
   627    0.19432E+04    0.30802E+02    0.25474E+01    0.67960E+06    0.17199E+03
   628    0.19367E+04    0.31075E+02    0.12162E+01    0.67784E+06    0.17215E+03
   629    0.19304E+04    0.31345E+02   -0.13990E+00    0.67609E+06    0.17232E+03
   630    0.19242E+04    0.31611E+02   -0.15215E+01    0.67434E+06    0.17252E+03
   631    0.19181E+04    0.31874E+02   -0.29256E+01    0.67259E+06    0.17274E+03
   632    0.19123E+04    0.32132E+02   -0.43540E+01    0.67086E+06    0.17298E+03
   633    0.19065E+04    0.32388E+02   -0.58046E+01    0.66913E+06    0.17324E+03
   634    0.19010E+04    0.32639E+02   -0.72770E+01    0.66741E+06    0.17353E+03
   635    0.18957E+04    0.32886E+02   -0.87708E+01    0.66569E+06    0.17384E+03
   636    0.18904E+04    0.33131E+02   -0.10285E+02    0.66398E+06    0.17418E+03
   637    0.18853E+04    0.33369E+02   -0.11820E+02    0.66228E+06    0.17454E+03
   638    0.18805E+04    0.33604E+02   -0.13374E+02    0.66058E+06    0.17493E+03
   639    0.18758E+04    0.33834E+02   -0.14948E+02    0.65889E+06    0.17535E+03
   640    0.18713E+04    0.34060E+02   -0.16539E+02    0.65721E+06    0.17580E+03
   641    0.18670E+04    0.34282E+02   -0.18147E+02    0.65553E+06    0.17627E+03
   642    0.18628E+04    0.34498E+02   -0.19773E+02    0.65386E+06    0.17678E+03
   643    0.18588E+04    0.34711E+02   -0.21414E+02    0.65219E+06    0.17731E+03
   644    0.18551E+04    0.34916E+02   -0.23070E+02    0.65053E+06    0.17788E+03
   645    0.18515E+04    0.35118E+02   -0.24741E+02    0.64888E+06    0.17848E+03
   646    0.18481E+04    0.35314E+02   -0.26426E+02    0.64723E+06    0.17911E+03
   647    0.18450E+04    0.35505E+02   -0.28124E+02    0.64559E+06    0.17978E+03
   648    0.18419E+04    0.35691E+02   -0.29834E+02    0.64396E+06    0.18047E+03
   649    0.18391E+04    0.35871E+02   -0.31556E+02    0.64233E+06    0.18121E+03
   650    0.18366E+04    0.36045E+02   -0.33288E+02    0.64070E+06    0.18198E+03
   651    0.18342E+04    0.36215E+02   -0.35030E+02    0.63909E+06    0.18279E+03
   652    0.18320E+04    0.36379E+02   -0.36782E+02    0.63747E+06    0.18363E+03
   653    0.18301E+04    0.36536E+02   -0.38542E+02    0.63587E+06    0.18450E+03
   654    0.18283E+04    0.36688E+02   -0.40309E+02    0.63427E+06    0.18541E+03
   655    0.18267E+04    0.36835E+02   -0.42083E+02    0.63267E+06    0.18635E+03
   656    0.18254E+04    0.36975E+02   -0.43864E+02    0.63108E+06    0.18732E+03
   657    0.18242E+04    0.37109E+02   -0.45650E+02    0.62950E+06    0.18831E+03
   658    0.18232E+04    0.37238E+02   -0.47441E+02    0.62793E+06    0.18933E+03
   659    0.18225E+04    0.37361E+02   -0.49236E+02    0.62635E+06    0.19038E+03
   660    0.18221E+04    0.37477E+02   -0.51034E+02    0.62479E+06    0.19145E+03
   661    0.18217E+04    0.37586E+02   -0.52834E+02    0.62323E+06    0.19254E+03
   662    0.18217E+04    0.37691E+02   -0.54637E+02    0.62167E+06    0.19366E+03
   663    0.18218E+04    0.37790E+02   -0.56441E+02    0.62013E+06    0.19479E+03
   664    0.18221E+04    0.37881E+02   -0.58245E+02    0.61858E+06    0.19594E+03
   665    0.18226E+04    0.37966E+02   -0.60049E+02    0.61705E+06    0.19711E+03
   666    0.18233E+04    0.38045E+02   -0.61851E+02    0.61551E+06    0.19830E+03
   667    0.18242E+04    0.38118E+02   -0.63651E+02    0.61399E+06    0.19949E+03
   668    0.18253E+04    0.38185E+02   -0.65450E+02    0.61247E+06    0.20070E+03
   669    0.18267E+04    0.38245E+02   -0.67244E+02    0.61095E+06    0.20193E+03
   670    0.18282E+04    0.38299E+02   -0.69033E+02    0.60944E+06    0.20316E+03
   671    0.18300E+04    0.38347E+02   -0.70818E+02    0.60794E+06    0.20440E+03
   672    0.18319E+04    0.38388E+02   -0.72597E+02    0.60644E+06    0.20564E+03
   673    0.18341E+04    0.38424E+02   -0.74369E+02    0.60494E+06    0.20689E+03
   674    0.18364E+04    0.38453E+02   -0.76133E+02    0.60346E+06    0.20815E+03
   675    0.18389E+04    0.38475E+02   -0.77890E+02    0.60197E+06    0.20941E+03
   676    0.18417E+04    0.38491E+02   -0.79636E+02    0.60050E+06    0.21067E+03
   677    0.18446E+04    0.38500E+02   -0.81373E+02    0.59902E+06    0.21192E+03
   678    0.18477E+04    0.38503E+02   -0.83100E+02    0.59756E+06    0.21318E+03
   679    0.18510E+04    0.38500E+02   -0.84815E+02    0.59610E+06    0.21444E+03
   680    0.18546E+04    0.38490E+02   -0.86519E+02    0.59464E+06    0.21569E+03
   681    0.18584E+04    0.38474E+02   -0.88208E+02    0.59319E+06    0.21693E+03
   682    0.18622E+04    0.38451E+02   -0.89885E+02    0.59174E+06    0.21817E+03
   683    0.18664E+04    0.38423E+02   -0.91548E+02    0.59030E+06    0.21939E+03
   684    0.18707E+04    0.38387E+02   -0.93196E+02    0.58887E+06    0.22061E+03
   685    0.18750E+04    0.38345E+02   -0.94828E+02    0.58744E+06    0.22182E+03
   686    0.18796E+04    0.38296E+02   -0.96436E+02    0.58601E+06    0.22301E+03
   687    0.18845E+04    0.38243E+02   -0.98029E+02    0.58459E+06    0.22419E+03
   688    0.18894E+04    0.38181E+02   -0.99608E+02    0.58318E+06    0.22535E+03
   689    0.18946E+04    0.38114E+02   -0.10116E+03    0.58177E+06    0.22650E+03
   690    0.18999E+04    0.38041E+02   -0.10270E+03    0.58036E+06    0.22763E+03
   691    0.19054E+04    0.37961E+02   -0.10422E+03    0.57896E+06    0.22873E+03
   692    0.19110E+04    0.37876E+02   -0.10571E+03    0.57757E+06    0.22982E+03
   693    0.19168E+04    0.37784E+02   -0.10719E+03    0.57618E+06    0.23088E+03
   694    0.19227E+04    0.37686E+02   -0.10863E+03    0.57479E+06    0.23192E+03
   695    0.19289E+04    0.37583E+02   -0.11005E+03    0.57341E+06    0.23294E+03
   696    0.19352E+04    0.37473E+02   -0.11146E+03    0.57204E+06    0.23392E+03
   697    0.19416E+04    0.37357E+02   -0.11284E+03    0.57067E+06    0.23488E+03
   698    0.19481E+04    0.37235E+02   -0.11419E+03    0.56930E+06    0.23581E+03
   699    0.19548E+04    0.37108E+02   -0.11551E+03    0.56794E+06    0.23671E+03
   700    0.19616E+04    0.36974E+02   -0.11681E+03    0.56658E+06    0.23757E+03
   701    0.19686E+04    0.36835E+02   -0.11808E+03    0.56523E+06    0.23840E+03
   702    0.19758E+04    0.36691E+02   -0.11931E+03    0.56389E+06    0.23920E+03
   703    0.19830E+04    0.36540E+02   -0.12054E+03    0.56255E+06    0.23996E+03
   704    0.19903E+04    0.36385E+02   -0.12172E+03    0.56121E+06    0.24069E+03
   705    0.19977E+04    0.36223E+02   -0.12287E+03    0.55988E+06    0.24139E+03
   706    0.20053E+04    0.36057E+02   -0.12399E+03    0.55855E+06    0.24206E+03
   707    0.20130E+04    0.35885E+02   -0.12509E+03    0.55723E+06    0.24270E+03
   708    0.20209E+04    0.35708E+02   -0.12614E+03    0.55591E+06    0.24331E+03
   709    0.20287E+04    0.35526E+02   -0.12717E+03    0.55460E+06    0.24388E+03
   710    0.20368E+04    0.35339E+02   -0.12817E+03    0.55329E+06    0.24443E+03
   711    0.20449E+04    0.35147E+02   -0.12913E+03    0.55198E+06    0.24495E+03
   712    0.20531E+04    0.34950E+02   -0.13007E+03    0.55068E+06    0.24544E+03
   713    0.20616E+04    0.34748E+02   -0.13097E+03    0.54939E+06    0.24591E+03
   714    0.20699E+04    0.34542E+02   -0.13183E+03    0.54810E+06    0.24634E+03
   715    0.20784E+04    0.34331E+02   -0.13267E+03    0.54681E+06    0.24675E+03
   716    0.20870E+04    0.34115E+02   -0.13347E+03    0.54553E+06    0.24714E+03
   717    0.20956E+04    0.33896E+02   -0.13423E+03    0.54425E+06    0.24750E+03
   718    0.21043E+04    0.33672E+02   -0.13496E+03    0.54298E+06    0.24783E+03
   719    0.21131E+04    0.33442E+02   -0.13565E+03    0.54171E+06    0.24814E+03
   720    0.21218E+04    0.33209E+02   -0.13631E+03    0.54045E+06    0.24843E+03
   721    0.21308E+04    0.32974E+02   -0.13692E+03    0.53919E+06    0.24869E+03
   722    0.21397E+04    0.32733E+02   -0.13750E+03    0.53793E+06    0.24893E+03
   723    0.21487E+04    0.32490E+02   -0.13805E+03    0.53668E+06    0.24915E+03
   724    0.21578E+04    0.32242E+02   -0.13856E+03    0.53543E+06    0.24934E+03
   725    0.21669E+04    0.31991E+02   -0.13903E+03    0.53419E+06    0.24952E+03
   726    0.21760E+04    0.31739E+02   -0.13946E+03    0.53295E+06    0.24967E+03
   727    0.21852E+04    0.31481E+02   -0.13987E+03    0.53172E+06    0.24981E+03
   728    0.21943E+04    0.31220E+02   -0.14023E+03    0.53049E+06    0.24992E+03
   729    0.22035E+04    0.30956E+02   -0.14055E+03    0.52926E+06    0.25002E+03
   730    0.22127E+04    0.30690E+02   -0.14083E+03    0.52804E+06    0.25010E+03
   731    0.22220E+04    0.30420E+02   -0.14108E+03    0.52682E+06    0.25016E+03
   732    0.22312E+04    0.30149E+02   -0.14128E+03    0.52561E+06    0.25020E+03
   733    0.22405E+04    0.29874E+02   -0.14145E+03    0.52440E+06    0.25022E+03
   734    0.22498E+04    0.29598E+02   -0.14157E+03    0.52319E+06    0.25023E+03
   735    0.22591E+04    0.29318E+02   -0.14167E+03    0.52199E+06    0.25023E+03
   736    0.22683E+04    0.29037E+02   -0.14171E+03    0.52080E+06    0.25021E+03
   737    0.22775E+04    0.28754E+02   -0.14173E+03    0.51960E+06    0.25017E+03
   738    0.22867E+04    0.28470E+02   -0.14169E+03    0.51841E+06    0.25012E+03
   739    0.22958E+04    0.28184E+02   -0.14162E+03    0.51723E+06    0.25006E+03
   740    0.23050E+04    0.27895E+02   -0.14152E+03    0.51604E+06    0.24998E+03
   741    0.23141E+04    0.27605E+02   -0.14138E+03    0.51487E+06    0.24989E+03
   742    0.23232E+04    0.27316E+02   -0.14119E+03    0.51369E+06    0.24979E+03
   743    0.23322E+04    0.27026E+02   -0.14096E+03    0.51252E+06    0.24968E+03
   744    0.23413E+04    0.26734E+02   -0.14069E+03    0.51136E+06    0.24956E+03
   745    0.23502E+04    0.26441E+02   -0.14040E+03    0.51019E+06    0.24942E+03
   746    0.23590E+04    0.26148E+02   -0.14004E+03    0.50903E+06    0.24928E+03
   747    0.23677E+04    0.25854E+02   -0.13966E+03    0.50788E+06    0.24913E+03
   748    0.23765E+04    0.25561E+02   -0.13924E+03    0.50673E+06    0.24897E+03
   749    0.23852E+04    0.25265E+02   -0.13879E+03    0.50558E+06    0.24880E+03
   750    0.23938E+04    0.24971E+02   -0.13829E+03    0.50443E+06    0.24862E+03
   751    0.24023E+04    0.24677E+02   -0.13775E+03    0.50329E+06    0.24844E+03
   752    0.24107E+04    0.24384E+02   -0.13717E+03    0.50216E+06    0.24825E+03
   753    0.24191E+04    0.24090E+02   -0.13656E+03    0.50102E+06    0.24805E+03
   754    0.24272E+04    0.23797E+02   -0.13590E+03    0.49989E+06    0.24785E+03
   755    0.24355E+04    0.23505E+02   -0.13521E+03    0.49877E+06    0.24763E+03
   756    0.24434E+04    0.23214E+02   -0.13448E+03    0.49764E+06    0.24741E+03
   757    0.24514E+04    0.22924E+02   -0.13371E+03    0.49652E+06    0.24719E+03
   758    0.24592E+04    0.22634E+02   -0.13290E+03    0.49541E+06    0.24695E+03
   759    0.24669E+04    0.22345E+02   -0.13206E+03    0.49430E+06    0.24671E+03
   760    0.24745E+04    0.22058E+02   -0.13119E+03    0.49319E+06    0.24646E+03
   761    0.24819E+04    0.21772E+02   -0.13028E+03    0.49208E+06    0.24620E+03
   762    0.24894E+04    0.21488E+02   -0.12933E+03    0.49098E+06    0.24594E+03
   763    0.24966E+04    0.21206E+02   -0.12834E+03    0.48988E+06    0.24567E+03
   764    0.25037E+04    0.20926E+02   -0.12733E+03    0.48879E+06    0.24539E+03
   765    0.25106E+04    0.20646E+02   -0.12627E+03    0.48770E+06    0.24510E+03
   766    0.25175E+04    0.20370E+02   -0.12519E+03    0.48661E+06    0.24480E+03
   767    0.25242E+04    0.20096E+02   -0.12406E+03    0.48552E+06    0.24449E+03
   768    0.25307E+04    0.19824E+02   -0.12290E+03    0.48444E+06    0.24418E+03
   769    0.25371E+04    0.19553E+02   -0.12172E+03    0.48336E+06    0.24386E+03
   770    0.25434E+04    0.19286E+02   -0.12050E+03    0.48229E+06    0.24353E+03
   771    0.25495E+04    0.19021E+02   -0.11924E+03    0.48122E+06    0.24319E+03
   772    0.25554E+04    0.18760E+02   -0.11794E+03    0.48015E+06    0.24284E+03
   773    0.25612E+04    0.18501E+02   -0.11663E+03    0.47909E+06    0.24249E+03
   774    0.25668E+04    0.18245E+02   -0.11529E+03    0.47802E+06    0.24212E+03
   775    0.25723E+04    0.17993E+02   -0.11391E+03    0.47697E+06    0.24175E+03
   776    0.25775E+04    0.17744E+02   -0.11251E+03    0.47591E+06    0.24137E+03
   777    0.25826E+04    0.17498E+02   -0.11107E+03    0.47486E+06    0.24098E+03
   778    0.25877E+04    0.17256E+02   -0.10960E+03    0.47381E+06    0.24058E+03
   779    0.25924E+04    0.17018E+02   -0.10811E+03    0.47277E+06    0.24017E+03
   780    0.25970E+04    0.16782E+02   -0.10659E+03    0.47172E+06    0.23975E+03
   781    0.26015E+04    0.16552E+02   -0.10504E+03    0.47069E+06    0.23933E+03
   782    0.26057E+04    0.16324E+02   -0.10349E+03    0.46965E+06    0.23889E+03
   783    0.26097E+04    0.16102E+02   -0.10189E+03    0.46862E+06    0.23845E+03
   784    0.26136E+04    0.15884E+02   -0.10026E+03    0.46759E+06    0.23799E+03
   785    0.26172E+04    0.15669E+02   -0.98624E+02    0.46656E+06    0.23753E+03
   786    0.26208E+04    0.15459E+02   -0.96936E+02    0.46554E+06    0.23706E+03
   787    0.26240E+04    0.15254E+02   -0.95239E+02    0.46452E+06    0.23657E+03
   788    0.26270E+04    0.15053E+02   -0.93525E+02    0.46350E+06    0.23608E+03
   789    0.26299E+04    0.14856E+02   -0.91795E+02    0.46249E+06    0.23558E+03
   790    0.26327E+04    0.14666E+02   -0.90033E+02    0.46148E+06    0.23507E+03
   791    0.26351E+04    0.14479E+02   -0.88248E+02    0.46047E+06    0.23455E+03
   792    0.26374E+04    0.14299E+02   -0.86454E+02    0.45947E+06    0.23402E+03
   793    0.26395E+04    0.14124E+02   -0.84629E+02    0.45847E+06    0.23348E+03
   794    0.26413E+04    0.13955E+02   -0.82796E+02    0.45747E+06    0.23292E+03
   795    0.26429E+04    0.13790E+02   -0.80940E+02    0.45647E+06    0.23236E+03
   796    0.26444E+04    0.13631E+02   -0.79077E+02    0.45548E+06    0.23179E+03
   797    0.26456E+04    0.13478E+02   -0.77191E+02    0.45449E+06    0.23121E+03
   798    0.26465E+04    0.13330E+02   -0.75297E+02    0.45350E+06    0.23062E+03
   799    0.26473E+04    0.13189E+02   -0.73389E+02    0.45252E+06    0.23002E+03
   800    0.26479E+04    0.13052E+02   -0.71466E+02    0.45154E+06    0.22940E+03
   801    0.26482E+04    0.12923E+02   -0.69537E+02    0.45056E+06    0.22878E+03
   802    0.26483E+04    0.12799E+02   -0.67578E+02    0.44959E+06    0.22815E+03
   803    0.26482E+04    0.12680E+02   -0.65627E+02    0.44861E+06    0.22750E+03
   804    0.26479E+04    0.12568E+02   -0.63655E+02    0.44764E+06    0.22685E+03
   805    0.26474E+04    0.12462E+02   -0.61676E+02    0.44668E+06    0.22618E+03
   806    0.26466E+04    0.12362E+02   -0.59690E+02    0.44571E+06    0.22551E+03
   807    0.26456E+04    0.12269E+02   -0.57698E+02    0.44475E+06    0.22483E+03
   808    0.26443E+04    0.12182E+02   -0.55692E+02    0.44380E+06    0.22413E+03
   809    0.26430E+04    0.12102E+02   -0.53686E+02    0.44284E+06    0.22343E+03
   810    0.26412E+04    0.12028E+02   -0.51667E+02    0.44189E+06    0.22272E+03
   811    0.26393E+04    0.11960E+02   -0.49642E+02    0.44094E+06    0.22200E+03
   812    0.26372E+04    0.11900E+02   -0.47615E+02    0.43999E+06    0.22126E+03
   813    0.26348E+04    0.11844E+02   -0.45587E+02    0.43905E+06    0.22052E+03
   814    0.26324E+04    0.11796E+02   -0.43554E+02    0.43811E+06    0.21978E+03
   815    0.26296E+04    0.11755E+02   -0.41520E+02    0.43717E+06    0.21902E+03
   816    0.26265E+04    0.11720E+02   -0.39484E+02    0.43623E+06    0.21825E+03
   817    0.26232E+04    0.11691E+02   -0.37447E+02    0.43530E+06    0.21748E+03
   818    0.26199E+04    0.11669E+02   -0.35410E+02    0.43437E+06    0.21669E+03
   819    0.26163E+04    0.11654E+02   -0.33373E+02    0.43344E+06    0.21590E+03
   820    0.26124E+04    0.11645E+02   -0.31337E+02    0.43252E+06    0.21510E+03
   821    0.26083E+04    0.11642E+02   -0.29304E+02    0.43160E+06    0.21429E+03
   822    0.26040E+04    0.11647E+02   -0.27273E+02    0.43068E+06    0.21348E+03
   823    0.25995E+04    0.11658E+02   -0.25246E+02    0.42976E+06    0.21265E+03
   824    0.25947E+04    0.11676E+02   -0.23222E+02    0.42884E+06    0.21182E+03
   825    0.25898E+04    0.11700E+02   -0.21204E+02    0.42793E+06    0.21098E+03
   826    0.25846E+04    0.11732E+02   -0.19192E+02    0.42702E+06    0.21013E+03
   827    0.25791E+04    0.11769E+02   -0.17187E+02    0.42612E+06    0.20928E+03
   828    0.25736E+04    0.11814E+02   -0.15189E+02    0.42521E+06    0.20842E+03
   829    0.25678E+04    0.11866E+02   -0.13199E+02    0.42431E+06    0.20755E+03
   830    0.25618E+04    0.11924E+02   -0.11220E+02    0.42341E+06    0.20667E+03
   831    0.25556E+04    0.11988E+02   -0.92502E+01    0.42252E+06    0.20579E+03
   832    0.25492E+04    0.12058E+02   -0.72911E+01    0.42162E+06    0.20490E+03
   833    0.25426E+04    0.12136E+02   -0.53435E+01    0.42073E+06    0.20401E+03
   834    0.25358E+04    0.12219E+02   -0.34075E+01    0.41985E+06    0.20310E+03
   835    0.25289E+04    0.12311E+02   -0.14845E+01    0.41896E+06    0.20219E+03
   836    0.25216E+04    0.12407E+02    0.42524E+00    0.41808E+06    0.20128E+03
   837    0.25142E+04    0.12510E+02    0.23204E+01    0.41720E+06    0.20036E+03
   838    0.25066E+04    0.12621E+02    0.42008E+01    0.41632E+06    0.19943E+03
   839    0.24987E+04    0.12737E+02    0.60665E+01    0.41544E+06    0.19850E+03
   840    0.24908E+04    0.12860E+02    0.79152E+01    0.41457E+06    0.19756E+03
   841    0.24827E+04    0.12989E+02    0.97453E+01    0.41370E+06    0.19661E+03
   842    0.24743E+04    0.13123E+02    0.11560E+02    0.41283E+06    0.19566E+03
   843    0.24658E+04    0.13264E+02    0.13353E+02    0.41196E+06    0.19471E+03
   844    0.24570E+04    0.13412E+02    0.15128E+02    0.41110E+06    0.19375E+03
   845    0.24482E+04    0.13565E+02    0.16882E+02    0.41024E+06    0.19278E+03
   846    0.24392E+04    0.13725E+02    0.18614E+02    0.40938E+06    0.19181E+03
   847    0.24301E+04    0.13890E+02    0.20326E+02    0.40852E+06    0.19083E+03
   848    0.24208E+04    0.14061E+02    0.22014E+02    0.40767E+06    0.18985E+03
   849    0.24112E+04    0.14238E+02    0.23679E+02    0.40682E+06    0.18886E+03
   850    0.24016E+04    0.14421E+02    0.25321E+02    0.40597E+06    0.18787E+03
   851    0.23918E+04    0.14610E+02    0.26938E+02    0.40512E+06    0.18688E+03
   852    0.23818E+04    0.14805E+02    0.28531E+02    0.40427E+06    0.18588E+03
   853    0.23717E+04    0.15004E+02    0.30098E+02    0.40343E+06    0.18487E+03
   854    0.23614E+04    0.15210E+02    0.31639E+02    0.40259E+06    0.18386E+03
   855    0.23509E+04    0.15421E+02    0.33155E+02    0.40175E+06    0.18285E+03
   856    0.23404E+04    0.15636E+02    0.34643E+02    0.40092E+06    0.18183E+03
   857    0.23297E+04    0.15858E+02    0.36104E+02    0.40009E+06    0.18081E+03
   858    0.23188E+04    0.16086E+02    0.37537E+02    0.39925E+06    0.17979E+03
   859    0.23078E+04    0.16316E+02    0.38943E+02    0.39843E+06    0.17876E+03
   860    0.22968E+04    0.16552E+02    0.40321E+02    0.39760E+06    0.17772E+03
   861    0.22855E+04    0.16794E+02    0.41668E+02    0.39678E+06    0.17669E+03
   862    0.22742E+04    0.17040E+02    0.42988E+02    0.39595E+06    0.17564E+03
   863    0.22627E+04    0.17291E+02    0.44276E+02    0.39513E+06    0.17460E+03
   864    0.22511E+04    0.17546E+02    0.45536E+02    0.39432E+06    0.17355E+03
   865    0.22392E+04    0.17806E+02    0.46763E+02    0.39350E+06    0.17250E+03
   866    0.22276E+04    0.18070E+02    0.47960E+02    0.39269E+06    0.17144E+03
   867    0.22157E+04    0.18339E+02    0.49125E+02    0.39188E+06    0.17038E+03
   868    0.22037E+04    0.18612E+02    0.50260E+02    0.39107E+06    0.16931E+03
   869    0.21916E+04    0.18889E+02    0.51362E+02    0.39026E+06    0.16824E+03
   870    0.21793E+04    0.19170E+02    0.52432E+02    0.38946E+06    0.16717E+03
   871    0.21671E+04    0.19454E+02    0.53469E+02    0.38866E+06    0.16609E+03
