#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.118471E-03   0.467348E+06   0.467347E+06   0.622329E+06   0.622282E+06   0.504796E+06   0.467805E+06   0.467348E+06   0.472902E+06  -0.602467E+00   0.465859E+06   0.465859E+06   0.228166E+01
   0.122479E-03   0.467346E+06   0.467345E+06   0.622272E+06   0.622222E+06   0.504766E+06   0.467803E+06   0.467346E+06   0.472900E+06  -0.602464E+00   0.465858E+06   0.465857E+06   0.235884E+01
   0.126623E-03   0.467345E+06   0.467343E+06   0.622211E+06   0.622157E+06   0.504734E+06   0.467801E+06   0.467344E+06   0.472897E+06  -0.602461E+00   0.465856E+06   0.465856E+06   0.243862E+01
   0.130906E-03   0.467343E+06   0.467341E+06   0.622146E+06   0.622088E+06   0.504700E+06   0.467799E+06   0.467343E+06   0.472895E+06  -0.602457E+00   0.465854E+06   0.465854E+06   0.252110E+01
   0.135335E-03   0.467341E+06   0.467339E+06   0.622076E+06   0.622014E+06   0.504664E+06   0.467796E+06   0.467341E+06   0.472892E+06  -0.602453E+00   0.465852E+06   0.465852E+06   0.260637E+01
   0.139913E-03   0.467339E+06   0.467337E+06   0.622001E+06   0.621936E+06   0.504625E+06   0.467794E+06   0.467339E+06   0.472889E+06  -0.602449E+00   0.465850E+06   0.465850E+06   0.269452E+01
   0.144646E-03   0.467337E+06   0.467335E+06   0.621922E+06   0.621851E+06   0.504583E+06   0.467791E+06   0.467337E+06   0.472885E+06  -0.602444E+00   0.465848E+06   0.465847E+06   0.278565E+01
   0.149540E-03   0.467334E+06   0.467333E+06   0.621837E+06   0.621761E+06   0.504538E+06   0.467788E+06   0.467334E+06   0.472882E+06  -0.602440E+00   0.465845E+06   0.465845E+06   0.287986E+01
   0.154599E-03   0.467332E+06   0.467330E+06   0.621746E+06   0.621665E+06   0.504491E+06   0.467785E+06   0.467332E+06   0.472878E+06  -0.602435E+00   0.465843E+06   0.465842E+06   0.297725E+01
   0.159829E-03   0.467329E+06   0.467327E+06   0.621648E+06   0.621563E+06   0.504440E+06   0.467782E+06   0.467329E+06   0.472874E+06  -0.602429E+00   0.465840E+06   0.465840E+06   0.307794E+01
   0.165236E-03   0.467327E+06   0.467324E+06   0.621545E+06   0.621453E+06   0.504385E+06   0.467779E+06   0.467326E+06   0.472870E+06  -0.602423E+00   0.465837E+06   0.465837E+06   0.318203E+01
   0.170826E-03   0.467324E+06   0.467321E+06   0.621434E+06   0.621336E+06   0.504327E+06   0.467775E+06   0.467323E+06   0.472865E+06  -0.602417E+00   0.465834E+06   0.465834E+06   0.328963E+01
   0.176605E-03   0.467320E+06   0.467318E+06   0.621315E+06   0.621210E+06   0.504265E+06   0.467771E+06   0.467320E+06   0.472860E+06  -0.602411E+00   0.465831E+06   0.465830E+06   0.340087E+01
   0.182579E-03   0.467317E+06   0.467314E+06   0.621188E+06   0.621076E+06   0.504199E+06   0.467767E+06   0.467317E+06   0.472855E+06  -0.602403E+00   0.465827E+06   0.465827E+06   0.351587E+01
   0.188756E-03   0.467313E+06   0.467310E+06   0.621053E+06   0.620933E+06   0.504128E+06   0.467762E+06   0.467313E+06   0.472849E+06  -0.602396E+00   0.465823E+06   0.465823E+06   0.363476E+01
   0.195142E-03   0.467309E+06   0.467306E+06   0.620908E+06   0.620780E+06   0.504052E+06   0.467758E+06   0.467309E+06   0.472843E+06  -0.602388E+00   0.465819E+06   0.465819E+06   0.375766E+01
   0.201743E-03   0.467305E+06   0.467302E+06   0.620753E+06   0.620617E+06   0.503971E+06   0.467752E+06   0.467305E+06   0.472837E+06  -0.602379E+00   0.465815E+06   0.465814E+06   0.388471E+01
   0.208568E-03   0.467301E+06   0.467297E+06   0.620588E+06   0.620442E+06   0.503884E+06   0.467747E+06   0.467300E+06   0.472830E+06  -0.602370E+00   0.465810E+06   0.465810E+06   0.401605E+01
   0.215624E-03   0.467296E+06   0.467292E+06   0.620411E+06   0.620255E+06   0.503792E+06   0.467741E+06   0.467295E+06   0.472823E+06  -0.602360E+00   0.465805E+06   0.465805E+06   0.415183E+01
   0.222919E-03   0.467291E+06   0.467287E+06   0.620223E+06   0.620056E+06   0.503693E+06   0.467735E+06   0.467290E+06   0.472815E+06  -0.602349E+00   0.465800E+06   0.465799E+06   0.429219E+01
   0.230460E-03   0.467286E+06   0.467281E+06   0.620021E+06   0.619843E+06   0.503587E+06   0.467728E+06   0.467285E+06   0.472807E+06  -0.602338E+00   0.465794E+06   0.465793E+06   0.443729E+01
   0.238257E-03   0.467280E+06   0.467275E+06   0.619805E+06   0.619615E+06   0.503474E+06   0.467721E+06   0.467279E+06   0.472798E+06  -0.602326E+00   0.465788E+06   0.465787E+06   0.458729E+01
   0.246317E-03   0.467274E+06   0.467268E+06   0.619575E+06   0.619372E+06   0.503353E+06   0.467713E+06   0.467273E+06   0.472788E+06  -0.602313E+00   0.465782E+06   0.465781E+06   0.474235E+01
