#    L    TT             EE             BB             TE          
   394    0.17190E+04    0.19712E+02    0.33838E-01   -0.21966E+02
   395    0.17200E+04    0.19635E+02    0.33953E-01   -0.23690E+02
   396    0.17215E+04    0.19555E+02    0.34069E-01   -0.25391E+02
   397    0.17233E+04    0.19471E+02    0.34186E-01   -0.27068E+02
   398    0.17255E+04    0.19382E+02    0.34304E-01   -0.28721E+02
   399    0.17280E+04    0.19291E+02    0.34423E-01   -0.30348E+02
   400    0.17309E+04    0.19196E+02    0.34543E-01   -0.31948E+02
   401    0.17342E+04    0.19097E+02    0.34664E-01   -0.33521E+02
   402    0.17378E+04    0.18994E+02    0.34785E-01   -0.35066E+02
   403    0.17418E+04    0.18888E+02    0.34908E-01   -0.36583E+02
   404    0.17461E+04    0.18779E+02    0.35031E-01   -0.38070E+02
   405    0.17507E+04    0.18665E+02    0.35156E-01   -0.39529E+02
   406    0.17556E+04    0.18549E+02    0.35281E-01   -0.40957E+02
   407    0.17609E+04    0.18430E+02    0.35407E-01   -0.42357E+02
   408    0.17665E+04    0.18307E+02    0.35535E-01   -0.43724E+02
   409    0.17724E+04    0.18182E+02    0.35663E-01   -0.45061E+02
   410    0.17786E+04    0.18053E+02    0.35792E-01   -0.46368E+02
   411    0.17852E+04    0.17922E+02    0.35922E-01   -0.47642E+02
   412    0.17919E+04    0.17788E+02    0.36052E-01   -0.48885E+02
   413    0.17990E+04    0.17651E+02    0.36184E-01   -0.50095E+02
   414    0.18063E+04    0.17511E+02    0.36317E-01   -0.51272E+02
   415    0.18139E+04    0.17370E+02    0.36450E-01   -0.52416E+02
   416    0.18217E+04    0.17225E+02    0.36585E-01   -0.53527E+02
   417    0.18298E+04    0.17078E+02    0.36720E-01   -0.54605E+02
   418    0.18381E+04    0.16928E+02    0.36857E-01   -0.55648E+02
   419    0.18467E+04    0.16776E+02    0.36994E-01   -0.56656E+02
   420    0.18554E+04    0.16622E+02    0.37132E-01   -0.57631E+02
   421    0.18645E+04    0.16467E+02    0.37272E-01   -0.58570E+02
   422    0.18737E+04    0.16309E+02    0.37412E-01   -0.59474E+02
   423    0.18831E+04    0.16148E+02    0.37553E-01   -0.60343E+02
   424    0.18926E+04    0.15986E+02    0.37695E-01   -0.61177E+02
   425    0.19024E+04    0.15822E+02    0.37837E-01   -0.61973E+02
   426    0.19124E+04    0.15657E+02    0.37981E-01   -0.62734E+02
   427    0.19225E+04    0.15490E+02    0.38126E-01   -0.63459E+02
   428    0.19328E+04    0.15322E+02    0.38271E-01   -0.64147E+02
   429    0.19432E+04    0.15153E+02    0.38417E-01   -0.64797E+02
   430    0.19538E+04    0.14983E+02    0.38564E-01   -0.65412E+02
   431    0.19645E+04    0.14811E+02    0.38712E-01   -0.65989E+02
   432    0.19752E+04    0.14638E+02    0.38861E-01   -0.66530E+02
   433    0.19862E+04    0.14465E+02    0.39010E-01   -0.67032E+02
   434    0.19972E+04    0.14291E+02    0.39160E-01   -0.67499E+02
   435    0.20083E+04    0.14117E+02    0.39311E-01   -0.67927E+02
   436    0.20195E+04    0.13942E+02    0.39463E-01   -0.68319E+02
   437    0.20308E+04    0.13766E+02    0.39616E-01   -0.68672E+02
   438    0.20421E+04    0.13590E+02    0.39769E-01   -0.68987E+02
   439    0.20536E+04    0.13415E+02    0.39923E-01   -0.69265E+02
   440    0.20651E+04    0.13239E+02    0.40077E-01   -0.69505E+02
   441    0.20766E+04    0.13063E+02    0.40233E-01   -0.69708E+02
   442    0.20881E+04    0.12887E+02    0.40389E-01   -0.69873E+02
   443    0.20997E+04    0.12712E+02    0.40545E-01   -0.70000E+02
   444    0.21113E+04    0.12538E+02    0.40703E-01   -0.70089E+02
   445    0.21229E+04    0.12363E+02    0.40861E-01   -0.70140E+02
   446    0.21344E+04    0.12190E+02    0.41019E-01   -0.70153E+02
   447    0.21459E+04    0.12018E+02    0.41178E-01   -0.70130E+02
   448    0.21574E+04    0.11846E+02    0.41338E-01   -0.70070E+02
   449    0.21689E+04    0.11675E+02    0.41498E-01   -0.69971E+02
   450    0.21804E+04    0.11507E+02    0.41659E-01   -0.69836E+02
   451    0.21917E+04    0.11339E+02    0.41820E-01   -0.69664E+02
   452    0.22030E+04    0.11173E+02    0.41982E-01   -0.69456E+02
   453    0.22144E+04    0.11008E+02    0.42144E-01   -0.69212E+02
   454    0.22255E+04    0.10845E+02    0.42307E-01   -0.68933E+02
   455    0.22366E+04    0.10684E+02    0.42470E-01   -0.68619E+02
   456    0.22478E+04    0.10524E+02    0.42633E-01   -0.68264E+02
   457    0.22587E+04    0.10367E+02    0.42797E-01   -0.67883E+02
   458    0.22695E+04    0.10212E+02    0.42961E-01   -0.67458E+02
   459    0.22803E+04    0.10059E+02    0.43125E-01   -0.67005E+02
   460    0.22911E+04    0.99072E+01    0.43290E-01   -0.66518E+02
   461    0.23016E+04    0.97582E+01    0.43454E-01   -0.65999E+02
   462    0.23121E+04    0.96110E+01    0.43620E-01   -0.65442E+02
   463    0.23224E+04    0.94671E+01    0.43785E-01   -0.64866E+02
   464    0.23326E+04    0.93258E+01    0.43951E-01   -0.64241E+02
   465    0.23426E+04    0.91870E+01    0.44116E-01   -0.63599E+02
   466    0.23525E+04    0.90501E+01    0.44282E-01   -0.62916E+02
   467    0.23624E+04    0.89164E+01    0.44448E-01   -0.62209E+02
   468    0.23720E+04    0.87860E+01    0.44615E-01   -0.61471E+02
   469    0.23816E+04    0.86574E+01    0.44781E-01   -0.60709E+02
   470    0.23910E+04    0.85328E+01    0.44947E-01   -0.59916E+02
   471    0.24001E+04    0.84122E+01    0.45113E-01   -0.59093E+02
   472    0.24091E+04    0.82940E+01    0.45280E-01   -0.58248E+02
   473    0.24180E+04    0.81791E+01    0.45446E-01   -0.57373E+02
   474    0.24267E+04    0.80681E+01    0.45612E-01   -0.56477E+02
   475    0.24353E+04    0.79596E+01    0.45779E-01   -0.55553E+02
   476    0.24437E+04    0.78557E+01    0.45945E-01   -0.54602E+02
   477    0.24518E+04    0.77550E+01    0.46110E-01   -0.53637E+02
   478    0.24598E+04    0.76575E+01    0.46276E-01   -0.52637E+02
   479    0.24676E+04    0.75646E+01    0.46442E-01   -0.51628E+02
   480    0.24752E+04    0.74756E+01    0.46607E-01   -0.50592E+02
   481    0.24826E+04    0.73904E+01    0.46772E-01   -0.49532E+02
   482    0.24898E+04    0.73099E+01    0.46937E-01   -0.48455E+02
   483    0.24968E+04    0.72332E+01    0.47101E-01   -0.47364E+02
   484    0.25034E+04    0.71611E+01    0.47265E-01   -0.46253E+02
   485    0.25101E+04    0.70928E+01    0.47429E-01   -0.45123E+02
   486    0.25164E+04    0.70298E+01    0.47592E-01   -0.43978E+02
   487    0.25225E+04    0.69713E+01    0.47755E-01   -0.42819E+02
   488    0.25284E+04    0.69166E+01    0.47918E-01   -0.41644E+02
   489    0.25340E+04    0.68672E+01    0.48080E-01   -0.40455E+02
   490    0.25395E+04    0.68231E+01    0.48242E-01   -0.39253E+02
   491    0.25446E+04    0.67834E+01    0.48403E-01   -0.38041E+02
   492    0.25496E+04    0.67489E+01    0.48564E-01   -0.36818E+02
   493    0.25543E+04    0.67182E+01    0.48724E-01   -0.35584E+02
   494    0.25587E+04    0.66942E+01    0.48883E-01   -0.34342E+02
   495    0.25629E+04    0.66746E+01    0.49042E-01   -0.33091E+02
   496    0.25668E+04    0.66609E+01    0.49200E-01   -0.31834E+02
   497    0.25705E+04    0.66523E+01    0.49357E-01   -0.30570E+02
   498    0.25739E+04    0.66482E+01    0.49514E-01   -0.29302E+02
   499    0.25771E+04    0.66507E+01    0.49670E-01   -0.28028E+02
   500    0.25801E+04    0.66576E+01    0.49825E-01   -0.26753E+02
   501    0.25826E+04    0.66710E+01    0.49980E-01   -0.25476E+02
   502    0.25851E+04    0.66902E+01    0.50134E-01   -0.24196E+02
   503    0.25872E+04    0.67144E+01    0.50286E-01   -0.22917E+02
   504    0.25890E+04    0.67442E+01    0.50439E-01   -0.21636E+02
   505    0.25908E+04    0.67803E+01    0.50590E-01   -0.20357E+02
   506    0.25921E+04    0.68220E+01    0.50740E-01   -0.19078E+02
   507    0.25932E+04    0.68689E+01    0.50889E-01   -0.17802E+02
   508    0.25940E+04    0.69220E+01    0.51038E-01   -0.16527E+02
   509    0.25946E+04    0.69803E+01    0.51185E-01   -0.15257E+02
   510    0.25948E+04    0.70444E+01    0.51332E-01   -0.13990E+02
   511    0.25949E+04    0.71138E+01    0.51477E-01   -0.12728E+02
   512    0.25947E+04    0.71889E+01    0.51622E-01   -0.11471E+02
   513    0.25943E+04    0.72695E+01    0.51766E-01   -0.10221E+02
   514    0.25936E+04    0.73558E+01    0.51908E-01   -0.89773E+01
   515    0.25927E+04    0.74476E+01    0.52049E-01   -0.77409E+01
   516    0.25915E+04    0.75449E+01    0.52190E-01   -0.65129E+01
   517    0.25900E+04    0.76477E+01    0.52329E-01   -0.52941E+01
   518    0.25883E+04    0.77560E+01    0.52467E-01   -0.40853E+01
   519    0.25864E+04    0.78697E+01    0.52604E-01   -0.28856E+01
   520    0.25843E+04    0.79888E+01    0.52740E-01   -0.16981E+01
   521    0.25818E+04    0.81132E+01    0.52875E-01   -0.52278E+00
   522    0.25791E+04    0.82432E+01    0.53008E-01    0.64034E+00
   523    0.25763E+04    0.83784E+01    0.53140E-01    0.17898E+01
   524    0.25732E+04    0.85188E+01    0.53271E-01    0.29248E+01
   525    0.25698E+04    0.86645E+01    0.53401E-01    0.40461E+01
   526    0.25662E+04    0.88153E+01    0.53530E-01    0.51514E+01
   527    0.25626E+04    0.89713E+01    0.53657E-01    0.62401E+01
   528    0.25586E+04    0.91323E+01    0.53783E-01    0.73105E+01
   529    0.25544E+04    0.92986E+01    0.53908E-01    0.83643E+01
   530    0.25499E+04    0.94698E+01    0.54031E-01    0.93977E+01
   531    0.25454E+04    0.96458E+01    0.54154E-01    0.10414E+02
   532    0.25406E+04    0.98269E+01    0.54275E-01    0.11408E+02
   533    0.25355E+04    0.10013E+02    0.54394E-01    0.12382E+02
   534    0.25303E+04    0.10203E+02    0.54513E-01    0.13333E+02
   535    0.25249E+04    0.10399E+02    0.54630E-01    0.14262E+02
   536    0.25193E+04    0.10599E+02    0.54746E-01    0.15169E+02
   537    0.25136E+04    0.10804E+02    0.54860E-01    0.16051E+02
   538    0.25076E+04    0.11013E+02    0.54973E-01    0.16908E+02
   539    0.25015E+04    0.11226E+02    0.55085E-01    0.17740E+02
   540    0.24952E+04    0.11445E+02    0.55195E-01    0.18545E+02
   541    0.24887E+04    0.11667E+02    0.55304E-01    0.19324E+02
   542    0.24821E+04    0.11894E+02    0.55412E-01    0.20074E+02
   543    0.24753E+04    0.12124E+02    0.55518E-01    0.20796E+02
   544    0.24685E+04    0.12359E+02    0.55623E-01    0.21490E+02
   545    0.24614E+04    0.12598E+02    0.55727E-01    0.22153E+02
   546    0.24542E+04    0.12841E+02    0.55829E-01    0.22786E+02
   547    0.24468E+04    0.13087E+02    0.55930E-01    0.23388E+02
   548    0.24394E+04    0.13337E+02    0.56029E-01    0.23958E+02
   549    0.24318E+04    0.13591E+02    0.56127E-01    0.24495E+02
   550    0.24242E+04    0.13849E+02    0.56224E-01    0.24999E+02
   551    0.24164E+04    0.14109E+02    0.56319E-01    0.25469E+02
   552    0.24085E+04    0.14374E+02    0.56413E-01    0.25905E+02
   553    0.24005E+04    0.14640E+02    0.56506E-01    0.26306E+02
   554    0.23924E+04    0.14911E+02    0.56597E-01    0.26673E+02
   555    0.23842E+04    0.15185E+02    0.56687E-01    0.27006E+02
   556    0.23759E+04    0.15462E+02    0.56776E-01    0.27304E+02
   557    0.23675E+04    0.15741E+02    0.56863E-01    0.27566E+02
   558    0.23591E+04    0.16025E+02    0.56950E-01    0.27794E+02
   559    0.23505E+04    0.16309E+02    0.57034E-01    0.27987E+02
   560    0.23420E+04    0.16596E+02    0.57118E-01    0.28144E+02
   561    0.23332E+04    0.16886E+02    0.57200E-01    0.28266E+02
   562    0.23245E+04    0.17179E+02    0.57281E-01    0.28353E+02
   563    0.23157E+04    0.17473E+02    0.57360E-01    0.28406E+02
   564    0.23069E+04    0.17771E+02    0.57439E-01    0.28422E+02
   565    0.22980E+04    0.18069E+02    0.57516E-01    0.28403E+02
   566    0.22890E+04    0.18369E+02    0.57591E-01    0.28348E+02
   567    0.22801E+04    0.18671E+02    0.57666E-01    0.28258E+02
   568    0.22711E+04    0.18975E+02    0.57739E-01    0.28131E+02
   569    0.22620E+04    0.19281E+02    0.57811E-01    0.27972E+02
   570    0.22530E+04    0.19588E+02    0.57882E-01    0.27774E+02
   571    0.22439E+04    0.19896E+02    0.57952E-01    0.27542E+02
   572    0.22347E+04    0.20206E+02    0.58020E-01    0.27274E+02
   573    0.22257E+04    0.20515E+02    0.58088E-01    0.26970E+02
   574    0.22166E+04    0.20827E+02    0.58154E-01    0.26632E+02
   575    0.22075E+04    0.21138E+02    0.58219E-01    0.26257E+02
   576    0.21984E+04    0.21451E+02    0.58284E-01    0.25848E+02
   577    0.21893E+04    0.21764E+02    0.58347E-01    0.25404E+02
   578    0.21803E+04    0.22076E+02    0.58409E-01    0.24925E+02
   579    0.21713E+04    0.22390E+02    0.58470E-01    0.24412E+02
   580    0.21623E+04    0.22704E+02    0.58530E-01    0.23863E+02
   581    0.21533E+04    0.23017E+02    0.58589E-01    0.23280E+02
   582    0.21443E+04    0.23330E+02    0.58647E-01    0.22663E+02
   583    0.21355E+04    0.23642E+02    0.58704E-01    0.22011E+02
   584    0.21267E+04    0.23954E+02    0.58760E-01    0.21326E+02
   585    0.21180E+04    0.24266E+02    0.58815E-01    0.20607E+02
   586    0.21093E+04    0.24575E+02    0.58869E-01    0.19855E+02
   587    0.21007E+04    0.24885E+02    0.58923E-01    0.19069E+02
   588    0.20922E+04    0.25193E+02    0.58975E-01    0.18250E+02
   589    0.20837E+04    0.25500E+02    0.59027E-01    0.17399E+02
   590    0.20753E+04    0.25805E+02    0.59078E-01    0.16515E+02
   591    0.20671E+04    0.26109E+02    0.59128E-01    0.15599E+02
   592    0.20589E+04    0.26411E+02    0.59177E-01    0.14650E+02
   593    0.20509E+04    0.26711E+02    0.59226E-01    0.13672E+02
   594    0.20428E+04    0.27009E+02    0.59274E-01    0.12661E+02
   595    0.20350E+04    0.27304E+02    0.59321E-01    0.11620E+02
   596    0.20273E+04    0.27598E+02    0.59368E-01    0.10549E+02
   597    0.20197E+04    0.27887E+02    0.59414E-01    0.94472E+01
   598    0.20125E+04    0.28175E+02    0.59460E-01    0.83163E+01
   599    0.20053E+04    0.28459E+02    0.59505E-01    0.71570E+01
   600    0.19981E+04    0.28741E+02    0.59549E-01    0.59683E+01
   601    0.19912E+04    0.29020E+02    0.59593E-01    0.47516E+01
   602    0.19844E+04    0.29294E+02    0.59637E-01    0.35065E+01
   603    0.19777E+04    0.29566E+02    0.59680E-01    0.22358E+01
   604    0.19712E+04    0.29833E+02    0.59722E-01    0.93774E+00
   605    0.19649E+04    0.30097E+02    0.59764E-01   -0.38638E+00
   606    0.19588E+04    0.30358E+02    0.59806E-01   -0.17361E+01
   607    0.19527E+04    0.30614E+02    0.59847E-01   -0.31108E+01
   608    0.19469E+04    0.30868E+02    0.59888E-01   -0.45102E+01
   609    0.19414E+04    0.31116E+02    0.59929E-01   -0.59336E+01
   610    0.19359E+04    0.31360E+02    0.59970E-01   -0.73806E+01
   611    0.19306E+04    0.31601E+02    0.60010E-01   -0.88499E+01
   612    0.19256E+04    0.31839E+02    0.60050E-01   -0.10340E+02
   613    0.19206E+04    0.32069E+02    0.60090E-01   -0.11854E+02
   614    0.19159E+04    0.32297E+02    0.60129E-01   -0.13388E+02
   615    0.19113E+04    0.32519E+02    0.60169E-01   -0.14941E+02
   616    0.19069E+04    0.32739E+02    0.60208E-01   -0.16514E+02
   617    0.19028E+04    0.32953E+02    0.60247E-01   -0.18106E+02
   618    0.18988E+04    0.33164E+02    0.60287E-01   -0.19716E+02
   619    0.18950E+04    0.33370E+02    0.60326E-01   -0.21342E+02
   620    0.18915E+04    0.33569E+02    0.60365E-01   -0.22985E+02
   621    0.18880E+04    0.33765E+02    0.60404E-01   -0.24643E+02
   622    0.18848E+04    0.33956E+02    0.60444E-01   -0.26318E+02
   623    0.18819E+04    0.34141E+02    0.60483E-01   -0.28005E+02
   624    0.18790E+04    0.34321E+02    0.60523E-01   -0.29705E+02
   625    0.18763E+04    0.34496E+02    0.60562E-01   -0.31419E+02
   626    0.18739E+04    0.34666E+02    0.60602E-01   -0.33145E+02
   627    0.18718E+04    0.34830E+02    0.60642E-01   -0.34881E+02
   628    0.18698E+04    0.34988E+02    0.60682E-01   -0.36627E+02
   629    0.18680E+04    0.35141E+02    0.60723E-01   -0.38382E+02
   630    0.18664E+04    0.35289E+02    0.60763E-01   -0.40147E+02
   631    0.18650E+04    0.35430E+02    0.60804E-01   -0.41918E+02
   632    0.18639E+04    0.35566E+02    0.60845E-01   -0.43696E+02
   633    0.18629E+04    0.35697E+02    0.60887E-01   -0.45479E+02
   634    0.18621E+04    0.35821E+02    0.60929E-01   -0.47267E+02
   635    0.18617E+04    0.35939E+02    0.60971E-01   -0.49058E+02
   636    0.18613E+04    0.36053E+02    0.61014E-01   -0.50852E+02
   637    0.18611E+04    0.36158E+02    0.61057E-01   -0.52649E+02
   638    0.18612E+04    0.36259E+02    0.61100E-01   -0.54445E+02
   639    0.18616E+04    0.36353E+02    0.61144E-01   -0.56242E+02
   640    0.18621E+04    0.36441E+02    0.61189E-01   -0.58038E+02
   641    0.18628E+04    0.36523E+02    0.61234E-01   -0.59832E+02
   642    0.18637E+04    0.36597E+02    0.61280E-01   -0.61622E+02
   643    0.18649E+04    0.36667E+02    0.61326E-01   -0.63408E+02
   644    0.18663E+04    0.36728E+02    0.61373E-01   -0.65189E+02
   645    0.18679E+04    0.36783E+02    0.61420E-01   -0.66965E+02
   646    0.18696E+04    0.36832E+02    0.61468E-01   -0.68733E+02
   647    0.18717E+04    0.36874E+02    0.61517E-01   -0.70493E+02
   648    0.18739E+04    0.36910E+02    0.61566E-01   -0.72243E+02
   649    0.18763E+04    0.36938E+02    0.61616E-01   -0.73983E+02
   650    0.18790E+04    0.36959E+02    0.61667E-01   -0.75712E+02
   651    0.18819E+04    0.36975E+02    0.61718E-01   -0.77429E+02
   652    0.18849E+04    0.36983E+02    0.61771E-01   -0.79132E+02
   653    0.18883E+04    0.36983E+02    0.61824E-01   -0.80822E+02
   654    0.18917E+04    0.36978E+02    0.61877E-01   -0.82496E+02
   655    0.18954E+04    0.36966E+02    0.61932E-01   -0.84157E+02
   656    0.18993E+04    0.36947E+02    0.61987E-01   -0.85803E+02
   657    0.19034E+04    0.36921E+02    0.62043E-01   -0.87431E+02
   658    0.19076E+04    0.36889E+02    0.62100E-01   -0.89044E+02
   659    0.19121E+04    0.36851E+02    0.62158E-01   -0.90640E+02
   660    0.19169E+04    0.36805E+02    0.62217E-01   -0.92218E+02
   661    0.19217E+04    0.36753E+02    0.62276E-01   -0.93777E+02
   662    0.19268E+04    0.36695E+02    0.62337E-01   -0.95318E+02
   663    0.19320E+04    0.36630E+02    0.62398E-01   -0.96840E+02
   664    0.19374E+04    0.36559E+02    0.62460E-01   -0.98341E+02
   665    0.19430E+04    0.36481E+02    0.62523E-01   -0.99821E+02
   666    0.19487E+04    0.36397E+02    0.62587E-01   -0.10128E+03
   667    0.19547E+04    0.36307E+02    0.62652E-01   -0.10272E+03
   668    0.19607E+04    0.36211E+02    0.62718E-01   -0.10413E+03
   669    0.19670E+04    0.36109E+02    0.62785E-01   -0.10553E+03
   670    0.19734E+04    0.36001E+02    0.62853E-01   -0.10689E+03
   671    0.19800E+04    0.35888E+02    0.62922E-01   -0.10824E+03
   672    0.19867E+04    0.35768E+02    0.62992E-01   -0.10956E+03
   673    0.19936E+04    0.35643E+02    0.63062E-01   -0.11085E+03
   674    0.20006E+04    0.35512E+02    0.63134E-01   -0.11212E+03
   675    0.20078E+04    0.35375E+02    0.63206E-01   -0.11336E+03
   676    0.20151E+04    0.35233E+02    0.63280E-01   -0.11457E+03
   677    0.20225E+04    0.35085E+02    0.63354E-01   -0.11575E+03
   678    0.20301E+04    0.34932E+02    0.63430E-01   -0.11691E+03
   679    0.20378E+04    0.34773E+02    0.63506E-01   -0.11804E+03
   680    0.20457E+04    0.34610E+02    0.63584E-01   -0.11913E+03
   681    0.20536E+04    0.34441E+02    0.63662E-01   -0.12020E+03
   682    0.20616E+04    0.34267E+02    0.63742E-01   -0.12123E+03
   683    0.20699E+04    0.34089E+02    0.63822E-01   -0.12224E+03
   684    0.20781E+04    0.33905E+02    0.63903E-01   -0.12321E+03
   685    0.20864E+04    0.33717E+02    0.63986E-01   -0.12415E+03
   686    0.20948E+04    0.33523E+02    0.64069E-01   -0.12505E+03
   687    0.21034E+04    0.33326E+02    0.64153E-01   -0.12592E+03
   688    0.21120E+04    0.33124E+02    0.64238E-01   -0.12676E+03
   689    0.21207E+04    0.32917E+02    0.64324E-01   -0.12756E+03
   690    0.21294E+04    0.32707E+02    0.64412E-01   -0.12832E+03
   691    0.21383E+04    0.32491E+02    0.64500E-01   -0.12905E+03
   692    0.21472E+04    0.32273E+02    0.64588E-01   -0.12974E+03
   693    0.21562E+04    0.32050E+02    0.64678E-01   -0.13039E+03
   694    0.21651E+04    0.31824E+02    0.64769E-01   -0.13100E+03
   695    0.21742E+04    0.31595E+02    0.64861E-01   -0.13158E+03
   696    0.21833E+04    0.31361E+02    0.64953E-01   -0.13213E+03
   697    0.21925E+04    0.31125E+02    0.65046E-01   -0.13262E+03
   698    0.22016E+04    0.30884E+02    0.65141E-01   -0.13308E+03
   699    0.22108E+04    0.30641E+02    0.65236E-01   -0.13349E+03
   700    0.22200E+04    0.30395E+02    0.65332E-01   -0.13387E+03
   701    0.22293E+04    0.30146E+02    0.65428E-01   -0.13421E+03
   702    0.22385E+04    0.29895E+02    0.65526E-01   -0.13449E+03
   703    0.22478E+04    0.29640E+02    0.65624E-01   -0.13476E+03
   704    0.22570E+04    0.29384E+02    0.65723E-01   -0.13497E+03
   705    0.22661E+04    0.29124E+02    0.65823E-01   -0.13513E+03
   706    0.22754E+04    0.28863E+02    0.65924E-01   -0.13526E+03
   707    0.22845E+04    0.28599E+02    0.66026E-01   -0.13535E+03
   708    0.22938E+04    0.28334E+02    0.66128E-01   -0.13539E+03
   709    0.23030E+04    0.28066E+02    0.66231E-01   -0.13540E+03
   710    0.23122E+04    0.27797E+02    0.66334E-01   -0.13536E+03
   711    0.23213E+04    0.27525E+02    0.66439E-01   -0.13528E+03
   712    0.23304E+04    0.27253E+02    0.66544E-01   -0.13517E+03
   713    0.23396E+04    0.26978E+02    0.66649E-01   -0.13500E+03
   714    0.23485E+04    0.26703E+02    0.66755E-01   -0.13480E+03
   715    0.23575E+04    0.26427E+02    0.66862E-01   -0.13457E+03
   716    0.23665E+04    0.26149E+02    0.66969E-01   -0.13429E+03
   717    0.23754E+04    0.25870E+02    0.67077E-01   -0.13396E+03
   718    0.23843E+04    0.25591E+02    0.67186E-01   -0.13361E+03
   719    0.23931E+04    0.25309E+02    0.67295E-01   -0.13320E+03
   720    0.24017E+04    0.25028E+02    0.67404E-01   -0.13276E+03
   721    0.24105E+04    0.24748E+02    0.67514E-01   -0.13228E+03
   722    0.24191E+04    0.24466E+02    0.67624E-01   -0.13175E+03
   723    0.24276E+04    0.24185E+02    0.67735E-01   -0.13120E+03
   724    0.24360E+04    0.23903E+02    0.67846E-01   -0.13060E+03
   725    0.24444E+04    0.23622E+02    0.67958E-01   -0.12997E+03
   726    0.24527E+04    0.23343E+02    0.68070E-01   -0.12929E+03
   727    0.24608E+04    0.23063E+02    0.68182E-01   -0.12858E+03
   728    0.24689E+04    0.22782E+02    0.68295E-01   -0.12783E+03
   729    0.24769E+04    0.22503E+02    0.68407E-01   -0.12705E+03
   730    0.24847E+04    0.22225E+02    0.68520E-01   -0.12622E+03
   731    0.24925E+04    0.21947E+02    0.68634E-01   -0.12536E+03
   732    0.25001E+04    0.21673E+02    0.68747E-01   -0.12446E+03
   733    0.25077E+04    0.21398E+02    0.68861E-01   -0.12353E+03
   734    0.25151E+04    0.21126E+02    0.68975E-01   -0.12255E+03
   735    0.25224E+04    0.20854E+02    0.69089E-01   -0.12156E+03
   736    0.25295E+04    0.20585E+02    0.69203E-01   -0.12051E+03
   737    0.25365E+04    0.20318E+02    0.69317E-01   -0.11945E+03
   738    0.25433E+04    0.20054E+02    0.69431E-01   -0.11833E+03
   739    0.25500E+04    0.19792E+02    0.69545E-01   -0.11719E+03
   740    0.25565E+04    0.19532E+02    0.69659E-01   -0.11602E+03
   741    0.25629E+04    0.19274E+02    0.69773E-01   -0.11481E+03
   742    0.25691E+04    0.19021E+02    0.69887E-01   -0.11357E+03
   743    0.25752E+04    0.18772E+02    0.70000E-01   -0.11230E+03
   744    0.25811E+04    0.18524E+02    0.70114E-01   -0.11099E+03
   745    0.25868E+04    0.18280E+02    0.70227E-01   -0.10967E+03
   746    0.25922E+04    0.18041E+02    0.70341E-01   -0.10830E+03
   747    0.25975E+04    0.17804E+02    0.70454E-01   -0.10691E+03
   748    0.26027E+04    0.17572E+02    0.70566E-01   -0.10549E+03
   749    0.26077E+04    0.17342E+02    0.70679E-01   -0.10405E+03
   750    0.26124E+04    0.17118E+02    0.70791E-01   -0.10257E+03
   751    0.26169E+04    0.16898E+02    0.70903E-01   -0.10107E+03
   752    0.26213E+04    0.16684E+02    0.71014E-01   -0.99539E+02
   753    0.26254E+04    0.16473E+02    0.71125E-01   -0.97986E+02
   754    0.26293E+04    0.16268E+02    0.71236E-01   -0.96401E+02
   755    0.26330E+04    0.16066E+02    0.71346E-01   -0.94797E+02
   756    0.26364E+04    0.15870E+02    0.71456E-01   -0.93170E+02
   757    0.26398E+04    0.15679E+02    0.71565E-01   -0.91512E+02
   758    0.26428E+04    0.15492E+02    0.71673E-01   -0.89830E+02
   759    0.26457E+04    0.15310E+02    0.71781E-01   -0.88133E+02
   760    0.26483E+04    0.15133E+02    0.71889E-01   -0.86414E+02
   761    0.26507E+04    0.14962E+02    0.71996E-01   -0.84673E+02
   762    0.26530E+04    0.14795E+02    0.72102E-01   -0.82911E+02
   763    0.26549E+04    0.14635E+02    0.72207E-01   -0.81129E+02
   764    0.26567E+04    0.14478E+02    0.72312E-01   -0.79333E+02
   765    0.26582E+04    0.14327E+02    0.72416E-01   -0.77511E+02
   766    0.26596E+04    0.14182E+02    0.72519E-01   -0.75677E+02
   767    0.26607E+04    0.14043E+02    0.72622E-01   -0.73825E+02
   768    0.26616E+04    0.13909E+02    0.72723E-01   -0.71947E+02
   769    0.26622E+04    0.13779E+02    0.72824E-01   -0.70066E+02
   770    0.26627E+04    0.13656E+02    0.72924E-01   -0.68168E+02
   771    0.26629E+04    0.13538E+02    0.73023E-01   -0.66254E+02
   772    0.26628E+04    0.13427E+02    0.73121E-01   -0.64316E+02
   773    0.26626E+04    0.13321E+02    0.73219E-01   -0.62377E+02
   774    0.26621E+04    0.13221E+02    0.73315E-01   -0.60431E+02
   775    0.26615E+04    0.13127E+02    0.73411E-01   -0.58470E+02
   776    0.26605E+04    0.13039E+02    0.73505E-01   -0.56502E+02
   777    0.26593E+04    0.12956E+02    0.73598E-01   -0.54520E+02
   778    0.26581E+04    0.12880E+02    0.73691E-01   -0.52526E+02
   779    0.26564E+04    0.12811E+02    0.73782E-01   -0.50533E+02
   780    0.26546E+04    0.12745E+02    0.73872E-01   -0.48529E+02
   781    0.26526E+04    0.12688E+02    0.73961E-01   -0.46527E+02
   782    0.26503E+04    0.12637E+02    0.74049E-01   -0.44529E+02
   783    0.26478E+04    0.12592E+02    0.74136E-01   -0.42513E+02
